	HGNC_ID	Ensembl	Gene_symbol	Source	Source_Date	Download_Date
1481	HGNC:14543	ENSG00000196632	WNK3	HPA	20210914	20210914
1482	HGNC:16804	ENSG00000198373	WWP2	HPA	20210914	20210914
1483	HGNC:12851	ENSG00000108953	YWHAE	HPA	20210914	20210914
1484	HGNC:18413	ENSG00000177054	ZDHHC13	HPA	20210914	20210914
1485	HGNC:18412	ENSG00000186908	ZDHHC17	HPA	20210914	20210914
1486	HGNC:18992	ENSG00000156920	ADGRG4	HPA	20210914	20210914
1487	HGNC:17416	ENSG00000164199	ADGRV1	HPA	20210914	20210914
1488	HGNC:1440	ENSG00000004948	CALCR	HPA	20210914	20210914
1489	HGNC:3223	ENSG00000143590	EFNA3	HPA	20210914	20210914
1490	HGNC:3224	ENSG00000243364	EFNA4	HPA	20210914	20210914
1491	HGNC:3228	ENSG00000108947	EFNB3	HPA	20210914	20210914
1492	HGNC:4039	ENSG00000111432	FZD10	HPA	20210914	20210914
1493	HGNC:4040	ENSG00000180340	FZD2	HPA	20210914	20210914
1494	HGNC:4041	ENSG00000104290	FZD3	HPA	20210914	20210914
1495	HGNC:4042	ENSG00000174804	FZD4	HPA	20210914	20210914
1496	HGNC:4043	ENSG00000163251	FZD5	HPA	20210914	20210914
1497	HGNC:4046	ENSG00000177283	FZD8	HPA	20210914	20210914
1498	HGNC:4047	ENSG00000188763	FZD9	HPA	20210914	20210914
1499	HGNC:4324	ENSG00000112164	GLP1R	HPA	20210914	20210914
1500	HGNC:13708	ENSG00000166856	GPR182	HPA	20210914	20210914
1501	HGNC:4504	ENSG00000139292	LGR5	HPA	20210914	20210914
1502	HGNC:19719	ENSG00000133067	LGR6	HPA	20210914	20210914
1503	HGNC:8154	ENSG00000082556	OPRK1	HPA	20210914	20210914
1504	HGNC:8175	ENSG00000196184	OR10J1	HPA	20210914	20210914
1505	HGNC:14992	ENSG00000196266	OR10J3	HPA	20210914	20210914
1506	HGNC:14693	ENSG00000173285	OR10K1	HPA	20210914	20210914
1507	HGNC:14826	ENSG00000180708	OR10K2	HPA	20210914	20210914
1508	HGNC:14820	ENSG00000198965	OR10R2	HPA	20210914	20210914
1509	HGNC:14816	ENSG00000186306	OR10T2	HPA	20210914	20210914
1510	HGNC:14996	ENSG00000198967	OR10Z1	HPA	20210914	20210914
1511	HGNC:8178	ENSG00000280236	OR12D2	HPA	20210914	20210914
1512	HGNC:13963	ENSG00000112462	OR12D3	HPA	20210914	20210914
1513	HGNC:14999	ENSG00000197437	OR13G1	HPA	20210914	20210914
1514	HGNC:8181	ENSG00000280094	OR1B1	HPA	20210914	20210914
1515	HGNC:8189	ENSG00000180016	OR1E1	HPA	20210914	20210914
1516	HGNC:8190	ENSG00000127780	OR1E2	HPA	20210914	20210914
1517	HGNC:8204	ENSG00000183024	OR1G1	HPA	20210914	20210914
1518	HGNC:8207	ENSG00000094661	OR1I1	HPA	20210914	20210914
1519	HGNC:8212	ENSG00000165204	OR1K1	HPA	20210914	20210914
1520	HGNC:8221	ENSG00000171505	OR1N1	HPA	20210914	20210914
1521	HGNC:15111	ENSG00000171501	OR1N2	HPA	20210914	20210914
1522	HGNC:8223	ENSG00000165202	OR1Q1	HPA	20210914	20210914
1523	HGNC:8227	ENSG00000280204	OR1S1	HPA	20210914	20210914
1524	HGNC:15141	ENSG00000197887	OR1S2	HPA	20210914	20210914
1525	HGNC:19562	ENSG00000221933	OR2A25	HPA	20210914	20210914
1526	HGNC:14729	ENSG00000180658	OR2A4	HPA	20210914	20210914
1527	HGNC:8234	ENSG00000243896	OR2A7	HPA	20210914	20210914
1528	HGNC:19620	ENSG00000171561	OR2AT4	HPA	20210914	20210914
1529	HGNC:15152	ENSG00000181958	OR4A15	HPA	20210914	20210914
1530	HGNC:15153	ENSG00000181961	OR4A16	HPA	20210914	20210914
1531	HGNC:31266	ENSG00000237388	OR4A47	HPA	20210914	20210914
1532	HGNC:15162	ENSG00000221840	OR4A5	HPA	20210914	20210914
1533	HGNC:8290	ENSG00000175619	OR4B1	HPA	20210914	20210914
1534	HGNC:15167	ENSG00000172188	OR4C11	HPA	20210914	20210914
1535	HGNC:15168	ENSG00000221954	OR4C12	HPA	20210914	20210914
1536	HGNC:15169	ENSG00000258817	OR4C13	HPA	20210914	20210914
1537	HGNC:15171	ENSG00000181939	OR4C15	HPA	20210914	20210914
1538	HGNC:15172	ENSG00000279514	OR4C16	HPA	20210914	20210914
1539	HGNC:14697	ENSG00000176547	OR4C3	HPA	20210914	20210914
1540	HGNC:31271	ENSG00000185926	OR4C46	HPA	20210914	20210914
1541	HGNC:14702	ENSG00000176540	OR4C5	HPA	20210914	20210914
1542	HGNC:14743	ENSG00000181903	OR4C6	HPA	20210914	20210914
1543	HGNC:8293	ENSG00000141194	OR4D1	HPA	20210914	20210914
1544	HGNC:15173	ENSG00000254466	OR4D10	HPA	20210914	20210914
1545	HGNC:15174	ENSG00000176200	OR4D11	HPA	20210914	20210914
1546	HGNC:8294	ENSG00000255713	OR4D2	HPA	20210914	20210914
1547	HGNC:14852	ENSG00000171014	OR4D5	HPA	20210914	20210914
1548	HGNC:15175	ENSG00000166884	OR4D6	HPA	20210914	20210914
1549	HGNC:15178	ENSG00000172742	OR4D9	HPA	20210914	20210914
1550	HGNC:8297	ENSG00000221977	OR4E2	HPA	20210914	20210914
1551	HGNC:15078	ENSG00000182854	OR4F15	HPA	20210914	20210914
1552	HGNC:15079	ENSG00000284662	OR4F16	HPA	20210914	20210914
1553	HGNC:15381	ENSG00000176695	OR4F17	HPA	20210914	20210914
1554	HGNC:19583	ENSG00000176269	OR4F21	HPA	20210914	20210914
1555	HGNC:31275	ENSG00000284733	OR4F29	HPA	20210914	20210914
1556	HGNC:8300	ENSG00000230178	OR4F3	HPA	20210914	20210914
1557	HGNC:8301	ENSG00000177693	OR4F4	HPA	20210914	20210914
1558	HGNC:14825	ENSG00000186092	OR4F5	HPA	20210914	20210914
1559	HGNC:15372	ENSG00000184140	OR4F6	HPA	20210914	20210914
1560	HGNC:14726	ENSG00000155249	OR4K1	HPA	20210914	20210914
1561	HGNC:15351	ENSG00000176253	OR4K13	HPA	20210914	20210914
1562	HGNC:15352	ENSG00000169484	OR4K14	HPA	20210914	20210914
1563	HGNC:15353	ENSG00000169488	OR4K15	HPA	20210914	20210914
1564	HGNC:15355	ENSG00000176230	OR4K17	HPA	20210914	20210914
1565	HGNC:14728	ENSG00000165762	OR4K2	HPA	20210914	20210914
1566	HGNC:14745	ENSG00000176281	OR4K5	HPA	20210914	20210914
1567	HGNC:15356	ENSG00000176246	OR4L1	HPA	20210914	20210914
1568	HGNC:14735	ENSG00000176299	OR4M1	HPA	20210914	20210914
1569	HGNC:15373	ENSG00000274102	OR4M2	HPA	20210914	20210914
1570	HGNC:14742	ENSG00000176294	OR4N2	HPA	20210914	20210914
1571	HGNC:15375	ENSG00000183706	OR4N4	HPA	20210914	20210914
1572	HGNC:15358	ENSG00000184394	OR4N5	HPA	20210914	20210914
1573	HGNC:15180	ENSG00000181927	OR4P4	HPA	20210914	20210914
1574	HGNC:15426	ENSG00000182652	OR4Q3	HPA	20210914	20210914
1575	HGNC:14705	ENSG00000176555	OR4S1	HPA	20210914	20210914
1576	HGNC:15183	ENSG00000174982	OR4S2	HPA	20210914	20210914
1577	HGNC:14854	ENSG00000176567	OR4X1	HPA	20210914	20210914
1578	HGNC:15184	ENSG00000172208	OR4X2	HPA	20210914	20210914
1579	HGNC:8318	ENSG00000182070	OR52A1	HPA	20210914	20210914
1580	HGNC:15029	ENSG00000196171	OR6K2	HPA	20210914	20210914
1581	HGNC:15030	ENSG00000203757	OR6K3	HPA	20210914	20210914
1582	HGNC:15035	ENSG00000188340	OR6N2	HPA	20210914	20210914
1583	HGNC:19628	ENSG00000284723	OR8S1	HPA	20210914	20210914
1584	HGNC:9676	ENSG00000054356	PTPRN	HPA	20210914	20210914
1585	HGNC:11378	ENSG00000164647	STEAP1	HPA	20210914	20210914
1586	HGNC:13884	ENSG00000172350	ABCG4	HPA	20210914	20210914
1587	HGNC:11320	ENSG00000136754	ABI1	HPA	20210914	20210914
1588	HGNC:77	ENSG00000143322	ABL2	HPA	20210914	20210914
1589		ENSG00000283952	AC092017.3	HPA	20210914	20210914
1590		ENSG00000173366	AC097637.1	HPA	20210914	20210914
1591		ENSG00000279408	AC135068.3	HPA	20210914	20210914
1592	HGNC:4035	ENSG00000213088	ACKR1	HPA	20210914	20210914
1593	HGNC:1565	ENSG00000144648	ACKR2	HPA	20210914	20210914
1594	HGNC:125	ENSG00000014257	ACPP	HPA	20210914	20210914
1595	HGNC:193	ENSG00000143537	ADAM15	HPA	20210914	20210914
1596	HGNC:197	ENSG00000135074	ADAM19	HPA	20210914	20210914
1597	HGNC:15478	ENSG00000149451	ADAM33	HPA	20210914	20210914
1598	HGNC:214	ENSG00000069206	ADAM7	HPA	20210914	20210914
1599	HGNC:242	ENSG00000078549	ADCYAP1R1	HPA	20210914	20210914
1600	HGNC:243	ENSG00000087274	ADD1	HPA	20210914	20210914
1601	HGNC:244	ENSG00000075340	ADD2	HPA	20210914	20210914
1602	HGNC:245	ENSG00000148700	ADD3	HPA	20210914	20210914
1603	HGNC:13838	ENSG00000197177	ADGRA1	HPA	20210914	20210914
1604	HGNC:17849	ENSG00000020181	ADGRA2	HPA	20210914	20210914
1605	HGNC:13839	ENSG00000152990	ADGRA3	HPA	20210914	20210914
1606	HGNC:943	ENSG00000181790	ADGRB1	HPA	20210914	20210914
1607	HGNC:18651	ENSG00000180264	ADGRD2	HPA	20210914	20210914
1608	HGNC:18990	ENSG00000153292	ADGRF1	HPA	20210914	20210914
1609	HGNC:18991	ENSG00000164393	ADGRF2	HPA	20210914	20210914
1610	HGNC:18989	ENSG00000173567	ADGRF3	HPA	20210914	20210914
1611	HGNC:19030	ENSG00000069122	ADGRF5	HPA	20210914	20210914
1612	HGNC:4512	ENSG00000205336	ADGRG1	HPA	20210914	20210914
1613	HGNC:13728	ENSG00000182885	ADGRG3	HPA	20210914	20210914
1614	HGNC:19010	ENSG00000159618	ADGRG5	HPA	20210914	20210914
1615	HGNC:13841	ENSG00000112414	ADGRG6	HPA	20210914	20210914
1616	HGNC:19241	ENSG00000144820	ADGRG7	HPA	20210914	20210914
1617	HGNC:20973	ENSG00000072071	ADGRL1	HPA	20210914	20210914
1618	HGNC:18582	ENSG00000117114	ADGRL2	HPA	20210914	20210914
1619	HGNC:20974	ENSG00000150471	ADGRL3	HPA	20210914	20210914
1620	HGNC:20822	ENSG00000162618	ADGRL4	HPA	20210914	20210914
1621	HGNC:263	ENSG00000128271	ADORA2A	HPA	20210914	20210914
1622	HGNC:281	ENSG00000150594	ADRA2A	HPA	20210914	20210914
1623	HGNC:282	ENSG00000274286	ADRA2B	HPA	20210914	20210914
1624	HGNC:286	ENSG00000169252	ADRB2	HPA	20210914	20210914
1625	HGNC:315	ENSG00000141385	AFG3L2	HPA	20210914	20210914
1626	HGNC:320	ENSG00000204305	AGER	HPA	20210914	20210914
1627	HGNC:328	ENSG00000106541	AGR2	HPA	20210914	20210914
1628	HGNC:13539	ENSG00000177674	AGTRAP	HPA	20210914	20210914
1629	HGNC:344	ENSG00000168710	AHCYL1	HPA	20210914	20210914
1630	HGNC:21575	ENSG00000135541	AHI1	HPA	20210914	20210914
1631	HGNC:372	ENSG00000241978	AKAP2	HPA	20210914	20210914
1632	HGNC:373	ENSG00000111254	AKAP3	HPA	20210914	20210914
1633	HGNC:374	ENSG00000147081	AKAP4	HPA	20210914	20210914
1634	HGNC:376	ENSG00000151320	AKAP6	HPA	20210914	20210914
1635	HGNC:377	ENSG00000118507	AKAP7	HPA	20210914	20210914
1636	HGNC:379	ENSG00000127914	AKAP9	HPA	20210914	20210914
1637	HGNC:387	ENSG00000198610	AKR1C4	HPA	20210914	20210914
1638	HGNC:392	ENSG00000105221	AKT2	HPA	20210914	20210914
1639		ENSG00000111780	AL021546.1	HPA	20210914	20210914
1640		ENSG00000254692	AL136295.1	HPA	20210914	20210914
1641		ENSG00000197991	AL592490.1	HPA	20210914	20210914
1642		ENSG00000285085	AL662884.4	HPA	20210914	20210914
1643		ENSG00000259916	AL845331.2	HPA	20210914	20210914
1644	HGNC:463	ENSG00000159461	AMFR	HPA	20210914	20210914
1645	HGNC:20824	ENSG00000181754	AMIGO1	HPA	20210914	20210914
1646	HGNC:489	ENSG00000116194	ANGPTL1	HPA	20210914	20210914
1647	HGNC:494	ENSG00000151150	ANK3	HPA	20210914	20210914
1648	HGNC:14004	ENSG00000134343	ANO3	HPA	20210914	20210914
1649	HGNC:23837	ENSG00000151572	ANO4	HPA	20210914	20210914
1650	HGNC:31677	ENSG00000146205	ANO7	HPA	20210914	20210914
1651	HGNC:29329	ENSG00000074855	ANO8	HPA	20210914	20210914
1652	HGNC:20679	ENSG00000185101	ANO9	HPA	20210914	20210914
1653	HGNC:544	ENSG00000197043	ANXA6	HPA	20210914	20210914
1654		ENSG00000249209	AP000311.1	HPA	20210914	20210914
1655		ENSG00000256100	AP000721.1	HPA	20210914	20210914
1656	HGNC:554	ENSG00000100280	AP1B1	HPA	20210914	20210914
1657	HGNC:560	ENSG00000182287	AP1S2	HPA	20210914	20210914
1658	HGNC:24080	ENSG00000138613	APH1B	HPA	20210914	20210914
1659	HGNC:598	ENSG00000084234	APLP2	HPA	20210914	20210914
1660	HGNC:600	ENSG00000118137	APOA1	HPA	20210914	20210914
1661	HGNC:618	ENSG00000100342	APOL1	HPA	20210914	20210914
1662	HGNC:620	ENSG00000142192	APP	HPA	20210914	20210914
1663	HGNC:19940	ENSG00000178301	AQP11	HPA	20210914	20210914
1664	HGNC:19941	ENSG00000184945	AQP12A	HPA	20210914	20210914
1665	HGNC:6096	ENSG00000185176	AQP12B	HPA	20210914	20210914
1666	HGNC:636	ENSG00000165272	AQP3	HPA	20210914	20210914
1667	HGNC:640	ENSG00000165269	AQP7	HPA	20210914	20210914
1668	HGNC:29293	ENSG00000275832	ARHGAP23	HPA	20210914	20210914
1669	HGNC:26545	ENSG00000165895	ARHGAP42	HPA	20210914	20210914
1670	HGNC:697	ENSG00000170540	ARL6IP1	HPA	20210914	20210914
1671	HGNC:21706	ENSG00000170632	ARMC10	HPA	20210914	20210914
1672	HGNC:18073	ENSG00000126947	ARMCX1	HPA	20210914	20210914
1673	HGNC:16869	ENSG00000184867	ARMCX2	HPA	20210914	20210914
1674	HGNC:24065	ENSG00000102401	ARMCX3	HPA	20210914	20210914
1675	HGNC:29561	ENSG00000173409	ARV1	HPA	20210914	20210914
1676	HGNC:742	ENSG00000141505	ASGR1	HPA	20210914	20210914
1677	HGNC:743	ENSG00000161944	ASGR2	HPA	20210914	20210914
1678	HGNC:757	ENSG00000198363	ASPH	HPA	20210914	20210914
1679	HGNC:791	ENSG00000118217	ATF6	HPA	20210914	20210914
1680	HGNC:11231	ENSG00000198513	ATL1	HPA	20210914	20210914
1681	HGNC:13542	ENSG00000206190	ATP10A	HPA	20210914	20210914
1682	HGNC:13549	ENSG00000145246	ATP10D	HPA	20210914	20210914
1683	HGNC:13554	ENSG00000101974	ATP11C	HPA	20210914	20210914
1684	HGNC:808	ENSG00000101892	ATP1B4	HPA	20210914	20210914
1685	HGNC:841	ENSG00000159199	ATP5MC1	HPA	20210914	20210914
1686	HGNC:842	ENSG00000135390	ATP5MC2	HPA	20210914	20210914
1687	HGNC:843	ENSG00000154518	ATP5MC3	HPA	20210914	20210914
1688	HGNC:18125	ENSG00000250565	ATP6V1E2	HPA	20210914	20210914
1689	HGNC:18303	ENSG00000047249	ATP6V1H	HPA	20210914	20210914
1690	HGNC:13533	ENSG00000132932	ATP8A2	HPA	20210914	20210914
1691	HGNC:13534	ENSG00000143515	ATP8B2	HPA	20210914	20210914
1692	HGNC:905	ENSG00000167601	AXL	HPA	20210914	20210914
1693	HGNC:16432	ENSG00000155096	AZIN1	HPA	20210914	20210914
1694	HGNC:922	ENSG00000112309	B3GAT2	HPA	20210914	20210914
1695	HGNC:15629	ENSG00000170340	B3GNT2	HPA	20210914	20210914
1696	HGNC:13528	ENSG00000179913	B3GNT3	HPA	20210914	20210914
1697	HGNC:15683	ENSG00000176383	B3GNT4	HPA	20210914	20210914
1698	HGNC:924	ENSG00000086062	B4GALT1	HPA	20210914	20210914
1699	HGNC:925	ENSG00000117411	B4GALT2	HPA	20210914	20210914
1700	HGNC:926	ENSG00000158850	B4GALT3	HPA	20210914	20210914
1701	HGNC:927	ENSG00000121578	B4GALT4	HPA	20210914	20210914
1702	HGNC:928	ENSG00000158470	B4GALT5	HPA	20210914	20210914
1703	HGNC:929	ENSG00000118276	B4GALT6	HPA	20210914	20210914
1704	HGNC:930	ENSG00000027847	B4GALT7	HPA	20210914	20210914
1705	HGNC:15685	ENSG00000174684	B4GAT1	HPA	20210914	20210914
1706	HGNC:933	ENSG00000186318	BACE1	HPA	20210914	20210914
1707	HGNC:948	ENSG00000007516	BAIAP3	HPA	20210914	20210914
1708	HGNC:949	ENSG00000030110	BAK1	HPA	20210914	20210914
1709	HGNC:30251	ENSG00000095739	BAMBI	HPA	20210914	20210914
1710	HGNC:959	ENSG00000087088	BAX	HPA	20210914	20210914
1711	HGNC:16695	ENSG00000185825	BCAP31	HPA	20210914	20210914
1712	HGNC:991	ENSG00000140379	BCL2A1	HPA	20210914	20210914
1713	HGNC:1014	ENSG00000186716	BCR	HPA	20210914	20210914
1714	HGNC:1030	ENSG00000168398	BDKRB2	HPA	20210914	20210914
1715	HGNC:22265	ENSG00000180535	BHLHA15	HPA	20210914	20210914
1716	HGNC:1057	ENSG00000136573	BLK	HPA	20210914	20210914
1717	HGNC:1079	ENSG00000102010	BMX	HPA	20210914	20210914
1718	HGNC:15749	ENSG00000198183	BPIFA1	HPA	20210914	20210914
1719	HGNC:15832	ENSG00000168000	BSCL2	HPA	20210914	20210914
1720	HGNC:1116	ENSG00000172270	BSG	HPA	20210914	20210914
1721	HGNC:1133	ENSG00000010671	BTK	HPA	20210914	20210914
1722	HGNC:1152	ENSG00000112276	BVES	HPA	20210914	20210914
1723	HGNC:33790	ENSG00000174456	C12orf76	HPA	20210914	20210914
1724	HGNC:29898	ENSG00000166920	C15orf48	HPA	20210914	20210914
1725	HGNC:26649	ENSG00000185905	C16orf54	HPA	20210914	20210914
1726	HGNC:25848	ENSG00000140688	C16orf58	HPA	20210914	20210914
1727	HGNC:53437	ENSG00000267221	C17orf113	HPA	20210914	20210914
1728	HGNC:25443	ENSG00000131943	C19orf12	HPA	20210914	20210914
1729	HGNC:24338	ENSG00000171155	C1GALT1C1	HPA	20210914	20210914
1730	HGNC:28344	ENSG00000143110	C1orf162	HPA	20210914	20210914
1731	HGNC:29062	ENSG00000111731	C2CD5	HPA	20210914	20210914
1732	HGNC:26255	ENSG00000114529	C3orf52	HPA	20210914	20210914
1733	HGNC:20656	ENSG00000113583	C5orf15	HPA	20210914	20210914
1734	HGNC:25801	ENSG00000197603	C5orf42	HPA	20210914	20210914
1735	HGNC:1372	ENSG00000118298	CA14	HPA	20210914	20210914
1736	HGNC:1373	ENSG00000104267	CA2	HPA	20210914	20210914
1737	HGNC:1383	ENSG00000107159	CA9	HPA	20210914	20210914
1738	HGNC:16709	ENSG00000064989	CALCRL	HPA	20210914	20210914
1739	HGNC:1442	ENSG00000198668	CALM1	HPA	20210914	20210914
1740	HGNC:17938	ENSG00000130643	CALY	HPA	20210914	20210914
1741	HGNC:16471	ENSG00000180881	CAPS2	HPA	20210914	20210914
1742	HGNC:1512	ENSG00000143318	CASQ1	HPA	20210914	20210914
1743	HGNC:1527	ENSG00000105974	CAV1	HPA	20210914	20210914
1744	HGNC:28617	ENSG00000099625	CBARP	HPA	20210914	20210914
1745	HGNC:1602	ENSG00000163823	CCR1	HPA	20210914	20210914
1746	HGNC:1606	ENSG00000160791	CCR5	HPA	20210914	20210914
1747	HGNC:1607	ENSG00000112486	CCR6	HPA	20210914	20210914
1748	HGNC:1609	ENSG00000179934	CCR8	HPA	20210914	20210914
1749	HGNC:1610	ENSG00000173585	CCR9	HPA	20210914	20210914
1750	HGNC:1612	ENSG00000121797	CCRL2	HPA	20210914	20210914
1751	HGNC:15553	ENSG00000198445	CCT8L2	HPA	20210914	20210914
1752	HGNC:17013	ENSG00000117281	CD160	HPA	20210914	20210914
1753	HGNC:30375	ENSG00000177675	CD163L1	HPA	20210914	20210914
1754	HGNC:1632	ENSG00000135535	CD164	HPA	20210914	20210914
1755	HGNC:1634	ENSG00000158477	CD1A	HPA	20210914	20210914
1756	HGNC:1635	ENSG00000158485	CD1B	HPA	20210914	20210914
1757	HGNC:1636	ENSG00000158481	CD1C	HPA	20210914	20210914
1758	HGNC:1637	ENSG00000158473	CD1D	HPA	20210914	20210914
1759	HGNC:1638	ENSG00000158488	CD1E	HPA	20210914	20210914
1760	HGNC:7203	ENSG00000091972	CD200	HPA	20210914	20210914
1761	HGNC:1677	ENSG00000198821	CD247	HPA	20210914	20210914
1762	HGNC:11922	ENSG00000139193	CD27	HPA	20210914	20210914
1763	HGNC:17635	ENSG00000120217	CD274	HPA	20210914	20210914
1764	HGNC:19320	ENSG00000167850	CD300C	HPA	20210914	20210914
1765	HGNC:30843	ENSG00000241399	CD302	HPA	20210914	20210914
1766	HGNC:1667	ENSG00000004468	CD38	HPA	20210914	20210914
1767	HGNC:1673	ENSG00000167286	CD3D	HPA	20210914	20210914
1768	HGNC:24219	ENSG00000117877	CD3EAP	HPA	20210914	20210914
1769	HGNC:1675	ENSG00000160654	CD3G	HPA	20210914	20210914
1770	HGNC:1683	ENSG00000117091	CD48	HPA	20210914	20210914
1771	HGNC:1686	ENSG00000143119	CD53	HPA	20210914	20210914
1772	HGNC:1693	ENSG00000129226	CD68	HPA	20210914	20210914
1773	HGNC:1696	ENSG00000137101	CD72	HPA	20210914	20210914
1774	HGNC:1698	ENSG00000105369	CD79A	HPA	20210914	20210914
1775	HGNC:1699	ENSG00000007312	CD79B	HPA	20210914	20210914
1776	HGNC:1701	ENSG00000110651	CD81	HPA	20210914	20210914
1777	HGNC:6210	ENSG00000085117	CD82	HPA	20210914	20210914
1778	HGNC:1706	ENSG00000153563	CD8A	HPA	20210914	20210914
1779	HGNC:1707	ENSG00000172116	CD8B	HPA	20210914	20210914
1780	HGNC:15855	ENSG00000125810	CD93	HPA	20210914	20210914
1781	HGNC:7082	ENSG00000002586	CD99	HPA	20210914	20210914
1782	HGNC:24357	ENSG00000163814	CDCP1	HPA	20210914	20210914
1783	HGNC:1748	ENSG00000039068	CDH1	HPA	20210914	20210914
1784	HGNC:1753	ENSG00000140945	CDH13	HPA	20210914	20210914
1785	HGNC:1754	ENSG00000129910	CDH15	HPA	20210914	20210914
1786	HGNC:1755	ENSG00000166589	CDH16	HPA	20210914	20210914
1787	HGNC:1760	ENSG00000101542	CDH20	HPA	20210914	20210914
1788	HGNC:1762	ENSG00000062038	CDH3	HPA	20210914	20210914
1789	HGNC:1763	ENSG00000179242	CDH4	HPA	20210914	20210914
1790	HGNC:1764	ENSG00000179776	CDH5	HPA	20210914	20210914
1791	HGNC:1766	ENSG00000081138	CDH7	HPA	20210914	20210914
1792	HGNC:1814	ENSG00000079385	CEACAM1	HPA	20210914	20210914
1793	HGNC:1815	ENSG00000170956	CEACAM3	HPA	20210914	20210914
1794	HGNC:25325	ENSG00000181378	CFAP65	HPA	20210914	20210914
1795	HGNC:29865	ENSG00000115561	CHMP3	HPA	20210914	20210914
1796	HGNC:18137	ENSG00000182022	CHST15	HPA	20210914	20210914
1797	HGNC:13253	ENSG00000217555	CKLF	HPA	20210914	20210914
1798	HGNC:39977	ENSG00000254788	CKLF-CMTM1	HPA	20210914	20210914
1799	HGNC:29675	ENSG00000121940	CLCC1	HPA	20210914	20210914
1800	HGNC:2038	ENSG00000156282	CLDN17	HPA	20210914	20210914
1801	HGNC:2045	ENSG00000165215	CLDN3	HPA	20210914	20210914
1802	HGNC:16916	ENSG00000132514	CLEC10A	HPA	20210914	20210914
1803	HGNC:24355	ENSG00000150048	CLEC1A	HPA	20210914	20210914
1804	HGNC:24356	ENSG00000165682	CLEC1B	HPA	20210914	20210914
1805	HGNC:2053	ENSG00000110852	CLEC2B	HPA	20210914	20210914
1806	HGNC:13258	ENSG00000198178	CLEC4C	HPA	20210914	20210914
1807	HGNC:14555	ENSG00000166523	CLEC4E	HPA	20210914	20210914
1808	HGNC:2054	ENSG00000258227	CLEC5A	HPA	20210914	20210914
1809	HGNC:24462	ENSG00000184293	CLECL1	HPA	20210914	20210914
1810	HGNC:24039	ENSG00000166250	CLMP	HPA	20210914	20210914
1811	HGNC:17438	ENSG00000109684	CLNK	HPA	20210914	20210914
1812	HGNC:12605	ENSG00000163646	CLRN1	HPA	20210914	20210914
1813	HGNC:33939	ENSG00000249581	CLRN2	HPA	20210914	20210914
1814	HGNC:17447	ENSG00000171603	CLSTN1	HPA	20210914	20210914
1815	HGNC:29437	ENSG00000147003	CLTRN	HPA	20210914	20210914
1816	HGNC:26759	ENSG00000205423	CNEP1R1	HPA	20210914	20210914
1817	HGNC:19700	ENSG00000142675	CNKSR1	HPA	20210914	20210914
1818	HGNC:17005	ENSG00000136110	CNMD	HPA	20210914	20210914
1819	HGNC:26486	ENSG00000162852	CNST	HPA	20210914	20210914
1820	HGNC:2170	ENSG00000122756	CNTFR	HPA	20210914	20210914
1821	HGNC:8011	ENSG00000108797	CNTNAP1	HPA	20210914	20210914
1822	HGNC:2190	ENSG00000197467	COL13A1	HPA	20210914	20210914
1823	HGNC:23024	ENSG00000173163	COMMD1	HPA	20210914	20210914
1824	HGNC:19012	ENSG00000145244	CORIN	HPA	20210914	20210914
1825	HGNC:28216	ENSG00000178449	COX14	HPA	20210914	20210914
1826	HGNC:26970	ENSG00000203667	COX20	HPA	20210914	20210914
1827	HGNC:2265	ENSG00000131143	COX4I1	HPA	20210914	20210914
1828	HGNC:16232	ENSG00000131055	COX4I2	HPA	20210914	20210914
1829	HGNC:2267	ENSG00000178741	COX5A	HPA	20210914	20210914
1830	HGNC:2277	ENSG00000111775	COX6A1	HPA	20210914	20210914
1831	HGNC:2279	ENSG00000156885	COX6A2	HPA	20210914	20210914
1832	HGNC:2280	ENSG00000126267	COX6B1	HPA	20210914	20210914
1833	HGNC:2285	ENSG00000164919	COX6C	HPA	20210914	20210914
1834	HGNC:2287	ENSG00000161281	COX7A1	HPA	20210914	20210914
1835	HGNC:2288	ENSG00000112695	COX7A2	HPA	20210914	20210914
1836	HGNC:2289	ENSG00000115944	COX7A2L	HPA	20210914	20210914
1837	HGNC:2291	ENSG00000131174	COX7B	HPA	20210914	20210914
1838	HGNC:24381	ENSG00000170516	COX7B2	HPA	20210914	20210914
1839	HGNC:2292	ENSG00000127184	COX7C	HPA	20210914	20210914
1840	HGNC:2294	ENSG00000176340	COX8A	HPA	20210914	20210914
1841	HGNC:24382	ENSG00000187581	COX8C	HPA	20210914	20210914
1842	HGNC:2314	ENSG00000214078	CPNE1	HPA	20210914	20210914
1843	HGNC:2336	ENSG00000117322	CR2	HPA	20210914	20210914
1844	HGNC:30185	ENSG00000113851	CRBN	HPA	20210914	20210914
1845	HGNC:18854	ENSG00000143578	CREB3L4	HPA	20210914	20210914
1846	HGNC:2357	ENSG00000120088	CRHR1	HPA	20210914	20210914
1847	HGNC:2358	ENSG00000106113	CRHR2	HPA	20210914	20210914
1848	HGNC:24313	ENSG00000109943	CRTAM	HPA	20210914	20210914
1849	HGNC:2432	ENSG00000184371	CSF1	HPA	20210914	20210914
1850	HGNC:2444	ENSG00000103653	CSK	HPA	20210914	20210914
1851	HGNC:2445	ENSG00000126545	CSN1S1	HPA	20210914	20210914
1852	HGNC:2446	ENSG00000171209	CSN3	HPA	20210914	20210914
