	HGNC_ID	Gene_symbol	Biological_process	Source	Source_Date	Download_Date
14975	HGNC:9603	PTGIS	Prostaglandin biosynthesis	HPA	20210914	20210914
14976	HGNC:9603	PTGIS	Prostaglandin metabolism	HPA	20210914	20210914
14977	HGNC:9604	PTGS1	Fatty acid biosynthesis	HPA	20210914	20210914
14978	HGNC:9604	PTGS1	Fatty acid metabolism	HPA	20210914	20210914
14979	HGNC:9604	PTGS1	Lipid biosynthesis	HPA	20210914	20210914
14980	HGNC:9604	PTGS1	Lipid metabolism	HPA	20210914	20210914
14981	HGNC:9604	PTGS1	Prostaglandin biosynthesis	HPA	20210914	20210914
14982	HGNC:9604	PTGS1	Prostaglandin metabolism	HPA	20210914	20210914
14983	HGNC:9605	PTGS2	Fatty acid biosynthesis	HPA	20210914	20210914
14984	HGNC:9605	PTGS2	Fatty acid metabolism	HPA	20210914	20210914
14985	HGNC:9605	PTGS2	Lipid biosynthesis	HPA	20210914	20210914
14986	HGNC:9605	PTGS2	Lipid metabolism	HPA	20210914	20210914
14987	HGNC:9605	PTGS2	Prostaglandin biosynthesis	HPA	20210914	20210914
14988	HGNC:9605	PTGS2	Prostaglandin metabolism	HPA	20210914	20210914
14989	HGNC:9611	PTK2	Angiogenesis	HPA	20210914	20210914
14990	HGNC:9612	PTK2B	Adaptive immunity	HPA	20210914	20210914
14991	HGNC:9612	PTK2B	Angiogenesis	HPA	20210914	20210914
14992	HGNC:9612	PTK2B	Immunity	HPA	20210914	20210914
14993	HGNC:9618	PTK7	Cell adhesion	HPA	20210914	20210914
14994	HGNC:9618	PTK7	Wnt signaling pathway	HPA	20210914	20210914
14995	HGNC:9629	PTMS	Immunity	HPA	20210914	20210914
14996	HGNC:9632	PTOV1	Transcription	HPA	20210914	20210914
14997	HGNC:9632	PTOV1	Transcription regulation	HPA	20210914	20210914
14998	HGNC:9634	PTP4A1	Cell cycle	HPA	20210914	20210914
14999	HGNC:30184	PTPDC1	Cilium biogenesis/degradation	HPA	20210914	20210914
15000	HGNC:26965	PTPMT1	Lipid biosynthesis	HPA	20210914	20210914
15001	HGNC:26965	PTPMT1	Lipid metabolism	HPA	20210914	20210914
15002	HGNC:26965	PTPMT1	Phospholipid biosynthesis	HPA	20210914	20210914
15003	HGNC:26965	PTPMT1	Phospholipid metabolism	HPA	20210914	20210914
15004	HGNC:9647	PTPN14	Transcription	HPA	20210914	20210914
15005	HGNC:9647	PTPN14	Transcription regulation	HPA	20210914	20210914
15006	HGNC:9652	PTPN22	Autophagy	HPA	20210914	20210914
15007	HGNC:9652	PTPN22	Immunity	HPA	20210914	20210914
15008	HGNC:14406	PTPN23	Cilium biogenesis/degradation	HPA	20210914	20210914
15009	HGNC:14406	PTPN23	Protein transport	HPA	20210914	20210914
15010	HGNC:14406	PTPN23	Transport	HPA	20210914	20210914
15011	HGNC:9665	PTPRB	Angiogenesis	HPA	20210914	20210914
15012	HGNC:9670	PTPRF	Cell adhesion	HPA	20210914	20210914
15013	HGNC:9672	PTPRH	Apoptosis	HPA	20210914	20210914
15014	HGNC:9675	PTPRM	Cell adhesion	HPA	20210914	20210914
15015	HGNC:9676	PTPRN	Transcription	HPA	20210914	20210914
15016	HGNC:9676	PTPRN	Transcription regulation	HPA	20210914	20210914
15017	HGNC:9677	PTPRN2	Lipid metabolism	HPA	20210914	20210914
15018	HGNC:9677	PTPRN2	Phospholipid metabolism	HPA	20210914	20210914
15019	HGNC:9681	PTPRS	Cell adhesion	HPA	20210914	20210914
15020	HGNC:9683	PTPRU	Cell adhesion	HPA	20210914	20210914
15021	HGNC:9683	PTPRU	Differentiation	HPA	20210914	20210914
15022	HGNC:24265	PTRH2	Apoptosis	HPA	20210914	20210914
15023	HGNC:9689	PTS	Tetrahydrobiopterin biosynthesis	HPA	20210914	20210914
15024	HGNC:9690	PTTG1	Cell cycle	HPA	20210914	20210914
15025	HGNC:9690	PTTG1	Cell division	HPA	20210914	20210914
15026	HGNC:9690	PTTG1	Chromosome partition	HPA	20210914	20210914
15027	HGNC:9690	PTTG1	DNA damage	HPA	20210914	20210914
15028	HGNC:9690	PTTG1	DNA repair	HPA	20210914	20210914
15029	HGNC:9690	PTTG1	Mitosis	HPA	20210914	20210914
15030	HGNC:16818	PUDP	Nucleotide metabolism	HPA	20210914	20210914
15031	HGNC:17042	PUF60	Apoptosis	HPA	20210914	20210914
15032	HGNC:17042	PUF60	mRNA processing	HPA	20210914	20210914
15033	HGNC:17042	PUF60	mRNA splicing	HPA	20210914	20210914
15034	HGNC:17042	PUF60	Transcription	HPA	20210914	20210914
15035	HGNC:17042	PUF60	Transcription regulation	HPA	20210914	20210914
15036	HGNC:14957	PUM1	Differentiation	HPA	20210914	20210914
15037	HGNC:14957	PUM1	Spermatogenesis	HPA	20210914	20210914
15038	HGNC:14957	PUM1	Translation regulation	HPA	20210914	20210914
15039	HGNC:14958	PUM2	Translation regulation	HPA	20210914	20210914
15040	HGNC:9701	PURA	Transcription	HPA	20210914	20210914
15041	HGNC:9701	PURA	Transcription regulation	HPA	20210914	20210914
15042	HGNC:9702	PURB	Transcription	HPA	20210914	20210914
15043	HGNC:9702	PURB	Transcription regulation	HPA	20210914	20210914
15044	HGNC:15508	PUS1	tRNA processing	HPA	20210914	20210914
15045	HGNC:26505	PUS10	tRNA processing	HPA	20210914	20210914
15046	HGNC:25461	PUS3	tRNA processing	HPA	20210914	20210914
15047	HGNC:26033	PUS7	tRNA processing	HPA	20210914	20210914
15048	HGNC:26914	PUSL1	tRNA processing	HPA	20210914	20210914
15049	HGNC:9705	PVR	Cell adhesion	HPA	20210914	20210914
15050	HGNC:9705	PVR	Host-virus interaction	HPA	20210914	20210914
15051	HGNC:17015	PWP1	Ribosome biogenesis	HPA	20210914	20210914
15052	HGNC:17015	PWP1	Transcription	HPA	20210914	20210914
15053	HGNC:17015	PWP1	Transcription regulation	HPA	20210914	20210914
15054	HGNC:14966	PXDN	Hydrogen peroxide	HPA	20210914	20210914
15055	HGNC:26359	PXDNL	Hydrogen peroxide	HPA	20210914	20210914
15056	HGNC:9718	PXN	Cell adhesion	HPA	20210914	20210914
15057	HGNC:16608	PYCARD	Apoptosis	HPA	20210914	20210914
15058	HGNC:16608	PYCARD	Immunity	HPA	20210914	20210914
15059	HGNC:16608	PYCARD	Inflammatory response	HPA	20210914	20210914
15060	HGNC:16608	PYCARD	Innate immunity	HPA	20210914	20210914
15061	HGNC:9721	PYCR1	Amino-acid biosynthesis	HPA	20210914	20210914
15062	HGNC:9721	PYCR1	Proline biosynthesis	HPA	20210914	20210914
15063	HGNC:9721	PYCR1	Stress response	HPA	20210914	20210914
15064	HGNC:30262	PYCR2	Amino-acid biosynthesis	HPA	20210914	20210914
15065	HGNC:30262	PYCR2	Proline biosynthesis	HPA	20210914	20210914
15066	HGNC:25846	PYCR3	Amino-acid biosynthesis	HPA	20210914	20210914
15067	HGNC:25846	PYCR3	Proline biosynthesis	HPA	20210914	20210914
15068	HGNC:33512	PYDC2	Immunity	HPA	20210914	20210914
15069	HGNC:33512	PYDC2	Inflammatory response	HPA	20210914	20210914
15070	HGNC:33512	PYDC2	Innate immunity	HPA	20210914	20210914
15071	HGNC:9723	PYGB	Carbohydrate metabolism	HPA	20210914	20210914
15072	HGNC:9723	PYGB	Glycogen metabolism	HPA	20210914	20210914
15073	HGNC:9725	PYGL	Carbohydrate metabolism	HPA	20210914	20210914
15074	HGNC:9725	PYGL	Glycogen metabolism	HPA	20210914	20210914
15075	HGNC:9726	PYGM	Carbohydrate metabolism	HPA	20210914	20210914
15076	HGNC:9726	PYGM	Glycogen metabolism	HPA	20210914	20210914
15077	HGNC:30256	PYGO1	Wnt signaling pathway	HPA	20210914	20210914
