	HGNC_ID	Gene_symbol	Molecular_function	Source	Source_Date	Download_Date
9716	HGNC:6782	MAFK	Repressor	HPA	20210914	20210914
9717	HGNC:6796	MAGEA1	Tumor antigen	HPA	20210914	20210914
9718	HGNC:6797	MAGEA10	Tumor antigen	HPA	20210914	20210914
9719	HGNC:6798	MAGEA11	Tumor antigen	HPA	20210914	20210914
9720	HGNC:6799	MAGEA12	Tumor antigen	HPA	20210914	20210914
9721	HGNC:6800	MAGEA2	Tumor antigen	HPA	20210914	20210914
9722	HGNC:19340	MAGEA2B	Tumor antigen	HPA	20210914	20210914
9723	HGNC:6801	MAGEA3	Tumor antigen	HPA	20210914	20210914
9724	HGNC:6802	MAGEA4	Tumor antigen	HPA	20210914	20210914
9725	HGNC:6804	MAGEA6	Tumor antigen	HPA	20210914	20210914
9726	HGNC:6806	MAGEA8	Tumor antigen	HPA	20210914	20210914
9727	HGNC:6807	MAGEA9	Tumor antigen	HPA	20210914	20210914
9728	HGNC:31909	MAGEA9B	Tumor antigen	HPA	20210914	20210914
9729	HGNC:6808	MAGEB1	Tumor antigen	HPA	20210914	20210914
9730	HGNC:25377	MAGEB10	Tumor antigen	HPA	20210914	20210914
9731	HGNC:21188	MAGEB16	Tumor antigen	HPA	20210914	20210914
9732	HGNC:28515	MAGEB18	Tumor antigen	HPA	20210914	20210914
9733	HGNC:6809	MAGEB2	Tumor antigen	HPA	20210914	20210914
9734	HGNC:6810	MAGEB3	Tumor antigen	HPA	20210914	20210914
9735	HGNC:6811	MAGEB4	Tumor antigen	HPA	20210914	20210914
9736	HGNC:23795	MAGEB5	Tumor antigen	HPA	20210914	20210914
9737	HGNC:23796	MAGEB6	Tumor antigen	HPA	20210914	20210914
9738	HGNC:6812	MAGEC1	Tumor antigen	HPA	20210914	20210914
9739	HGNC:13574	MAGEC2	Tumor antigen	HPA	20210914	20210914
9740	HGNC:23798	MAGEC3	Tumor antigen	HPA	20210914	20210914
9741	HGNC:6813	MAGED1	Tumor antigen	HPA	20210914	20210914
9742	HGNC:16353	MAGED2	Tumor antigen	HPA	20210914	20210914
9743	HGNC:23793	MAGED4	Tumor antigen	HPA	20210914	20210914
9744	HGNC:22880	MAGED4B	Tumor antigen	HPA	20210914	20210914
9745	HGNC:24934	MAGEE1	Tumor antigen	HPA	20210914	20210914
9746	HGNC:24935	MAGEE2	Tumor antigen	HPA	20210914	20210914
9747	HGNC:29639	MAGEF1	Tumor antigen	HPA	20210914	20210914
9748	HGNC:24092	MAGEH1	Tumor antigen	HPA	20210914	20210914
9749	HGNC:6814	MAGEL2	Repressor	HPA	20210914	20210914
9750	HGNC:6815	MAGOH	RNA-binding	HPA	20210914	20210914
9751	HGNC:25504	MAGOHB	RNA-binding	HPA	20210914	20210914
9752	HGNC:27441	MAJIN	DNA-binding	HPA	20210914	20210914
9753	HGNC:6816	MAK	Developmental protein	HPA	20210914	20210914
9754	HGNC:6816	MAK	Kinase	HPA	20210914	20210914
9755	HGNC:6816	MAK	Serine/threonine-protein kinase	HPA	20210914	20210914
9756	HGNC:6816	MAK	Transferase	HPA	20210914	20210914
9757	HGNC:6819	MALT1	Hydrolase	HPA	20210914	20210914
9758	HGNC:6819	MALT1	Protease	HPA	20210914	20210914
9759	HGNC:13632	MAML1	Activator	HPA	20210914	20210914
9760	HGNC:16259	MAML2	Activator	HPA	20210914	20210914
9761	HGNC:16272	MAML3	Activator	HPA	20210914	20210914
9762	HGNC:2568	MAMLD1	Activator	HPA	20210914	20210914
9763	HGNC:26689	MAMSTR	Activator	HPA	20210914	20210914
9764	HGNC:6821	MAN1A1	Glycosidase	HPA	20210914	20210914
9765	HGNC:6821	MAN1A1	Hydrolase	HPA	20210914	20210914
9766	HGNC:6822	MAN1A2	Glycosidase	HPA	20210914	20210914
9767	HGNC:6822	MAN1A2	Hydrolase	HPA	20210914	20210914
9768	HGNC:6823	MAN1B1	Glycosidase	HPA	20210914	20210914
9769	HGNC:6823	MAN1B1	Hydrolase	HPA	20210914	20210914
9770	HGNC:19080	MAN1C1	Glycosidase	HPA	20210914	20210914
9771	HGNC:19080	MAN1C1	Hydrolase	HPA	20210914	20210914
9772	HGNC:6824	MAN2A1	Glycosidase	HPA	20210914	20210914
9773	HGNC:6824	MAN2A1	Hydrolase	HPA	20210914	20210914
9774	HGNC:6825	MAN2A2	Glycosidase	HPA	20210914	20210914
9775	HGNC:6825	MAN2A2	Hydrolase	HPA	20210914	20210914
9776	HGNC:6826	MAN2B1	Glycosidase	HPA	20210914	20210914
9777	HGNC:6826	MAN2B1	Hydrolase	HPA	20210914	20210914
9778	HGNC:29623	MAN2B2	Glycosidase	HPA	20210914	20210914
9779	HGNC:29623	MAN2B2	Hydrolase	HPA	20210914	20210914
9780	HGNC:6827	MAN2C1	Glycosidase	HPA	20210914	20210914
9781	HGNC:6827	MAN2C1	Hydrolase	HPA	20210914	20210914
9782	HGNC:6831	MANBA	Glycosidase	HPA	20210914	20210914
9783	HGNC:6831	MANBA	Hydrolase	HPA	20210914	20210914
9784	HGNC:21072	MANEA	Hydrolase	HPA	20210914	20210914
9785	HGNC:26452	MANEAL	Hydrolase	HPA	20210914	20210914
9786	HGNC:6833	MAOA	Oxidoreductase	HPA	20210914	20210914
9787	HGNC:6834	MAOB	Oxidoreductase	HPA	20210914	20210914
9788	HGNC:15715	MAP1S	DNA-binding	HPA	20210914	20210914
9789	HGNC:6839	MAP2	Calmodulin-binding	HPA	20210914	20210914
9790	HGNC:6840	MAP2K1	Kinase	HPA	20210914	20210914
9791	HGNC:6840	MAP2K1	Serine/threonine-protein kinase	HPA	20210914	20210914
9792	HGNC:6840	MAP2K1	Transferase	HPA	20210914	20210914
9793	HGNC:6840	MAP2K1	Tyrosine-protein kinase	HPA	20210914	20210914
9794	HGNC:6842	MAP2K2	Kinase	HPA	20210914	20210914
9795	HGNC:6842	MAP2K2	Serine/threonine-protein kinase	HPA	20210914	20210914
9796	HGNC:6842	MAP2K2	Transferase	HPA	20210914	20210914
9797	HGNC:6842	MAP2K2	Tyrosine-protein kinase	HPA	20210914	20210914
9798	HGNC:6843	MAP2K3	Kinase	HPA	20210914	20210914
9799	HGNC:6843	MAP2K3	Serine/threonine-protein kinase	HPA	20210914	20210914
9800	HGNC:6843	MAP2K3	Transferase	HPA	20210914	20210914
9801	HGNC:6843	MAP2K3	Tyrosine-protein kinase	HPA	20210914	20210914
9802	HGNC:6844	MAP2K4	Kinase	HPA	20210914	20210914
9803	HGNC:6844	MAP2K4	Serine/threonine-protein kinase	HPA	20210914	20210914
9804	HGNC:6844	MAP2K4	Transferase	HPA	20210914	20210914
9805	HGNC:6844	MAP2K4	Tyrosine-protein kinase	HPA	20210914	20210914
9806	HGNC:6845	MAP2K5	Kinase	HPA	20210914	20210914
9807	HGNC:6845	MAP2K5	Serine/threonine-protein kinase	HPA	20210914	20210914
9808	HGNC:6845	MAP2K5	Transferase	HPA	20210914	20210914
9809	HGNC:6845	MAP2K5	Tyrosine-protein kinase	HPA	20210914	20210914
9810	HGNC:6846	MAP2K6	Kinase	HPA	20210914	20210914
9811	HGNC:6846	MAP2K6	Serine/threonine-protein kinase	HPA	20210914	20210914
9812	HGNC:6846	MAP2K6	Transferase	HPA	20210914	20210914
9813	HGNC:6846	MAP2K6	Tyrosine-protein kinase	HPA	20210914	20210914
9814	HGNC:6847	MAP2K7	Kinase	HPA	20210914	20210914
9815	HGNC:6847	MAP2K7	Serine/threonine-protein kinase	HPA	20210914	20210914
9816	HGNC:6847	MAP2K7	Transferase	HPA	20210914	20210914
9817	HGNC:6847	MAP2K7	Tyrosine-protein kinase	HPA	20210914	20210914
9818	HGNC:6848	MAP3K1	Kinase	HPA	20210914	20210914
9819	HGNC:6848	MAP3K1	Serine/threonine-protein kinase	HPA	20210914	20210914
9820	HGNC:6848	MAP3K1	Transferase	HPA	20210914	20210914
9821	HGNC:6849	MAP3K10	Kinase	HPA	20210914	20210914
9822	HGNC:6849	MAP3K10	Serine/threonine-protein kinase	HPA	20210914	20210914
9823	HGNC:6849	MAP3K10	Transferase	HPA	20210914	20210914
9824	HGNC:6850	MAP3K11	Kinase	HPA	20210914	20210914
9825	HGNC:6850	MAP3K11	Serine/threonine-protein kinase	HPA	20210914	20210914
9826	HGNC:6850	MAP3K11	Transferase	HPA	20210914	20210914
9827	HGNC:6851	MAP3K12	Kinase	HPA	20210914	20210914
9828	HGNC:6851	MAP3K12	Serine/threonine-protein kinase	HPA	20210914	20210914
9829	HGNC:6851	MAP3K12	Transferase	HPA	20210914	20210914
9830	HGNC:6852	MAP3K13	Kinase	HPA	20210914	20210914
9831	HGNC:6852	MAP3K13	Serine/threonine-protein kinase	HPA	20210914	20210914
9832	HGNC:6852	MAP3K13	Transferase	HPA	20210914	20210914
9833	HGNC:6853	MAP3K14	Kinase	HPA	20210914	20210914
9834	HGNC:6853	MAP3K14	Serine/threonine-protein kinase	HPA	20210914	20210914
9835	HGNC:6853	MAP3K14	Transferase	HPA	20210914	20210914
9836	HGNC:31689	MAP3K15	Kinase	HPA	20210914	20210914
9837	HGNC:31689	MAP3K15	Serine/threonine-protein kinase	HPA	20210914	20210914
9838	HGNC:31689	MAP3K15	Transferase	HPA	20210914	20210914
9839	HGNC:26249	MAP3K19	Kinase	HPA	20210914	20210914
9840	HGNC:26249	MAP3K19	Serine/threonine-protein kinase	HPA	20210914	20210914
9841	HGNC:26249	MAP3K19	Transferase	HPA	20210914	20210914
9842	HGNC:6854	MAP3K2	Kinase	HPA	20210914	20210914
9843	HGNC:6854	MAP3K2	Serine/threonine-protein kinase	HPA	20210914	20210914
9844	HGNC:6854	MAP3K2	Transferase	HPA	20210914	20210914
9845	HGNC:17797	MAP3K20	Kinase	HPA	20210914	20210914
9846	HGNC:17797	MAP3K20	Serine/threonine-protein kinase	HPA	20210914	20210914
9847	HGNC:17797	MAP3K20	Transferase	HPA	20210914	20210914
9848	HGNC:29798	MAP3K21	Kinase	HPA	20210914	20210914
9849	HGNC:29798	MAP3K21	Serine/threonine-protein kinase	HPA	20210914	20210914
9850	HGNC:29798	MAP3K21	Transferase	HPA	20210914	20210914
9851	HGNC:6855	MAP3K3	Kinase	HPA	20210914	20210914
9852	HGNC:6855	MAP3K3	Serine/threonine-protein kinase	HPA	20210914	20210914
9853	HGNC:6855	MAP3K3	Transferase	HPA	20210914	20210914
9854	HGNC:6856	MAP3K4	Kinase	HPA	20210914	20210914
9855	HGNC:6856	MAP3K4	Serine/threonine-protein kinase	HPA	20210914	20210914
9856	HGNC:6856	MAP3K4	Transferase	HPA	20210914	20210914
9857	HGNC:6857	MAP3K5	Kinase	HPA	20210914	20210914
9858	HGNC:6857	MAP3K5	Serine/threonine-protein kinase	HPA	20210914	20210914
9859	HGNC:6857	MAP3K5	Transferase	HPA	20210914	20210914
9860	HGNC:6858	MAP3K6	Kinase	HPA	20210914	20210914
9861	HGNC:6858	MAP3K6	Serine/threonine-protein kinase	HPA	20210914	20210914
9862	HGNC:6858	MAP3K6	Transferase	HPA	20210914	20210914
9863	HGNC:6859	MAP3K7	Kinase	HPA	20210914	20210914
9864	HGNC:6859	MAP3K7	Serine/threonine-protein kinase	HPA	20210914	20210914
9865	HGNC:6859	MAP3K7	Transferase	HPA	20210914	20210914
9866	HGNC:6860	MAP3K8	Kinase	HPA	20210914	20210914
9867	HGNC:6860	MAP3K8	Serine/threonine-protein kinase	HPA	20210914	20210914
9868	HGNC:6860	MAP3K8	Transferase	HPA	20210914	20210914
9869	HGNC:6861	MAP3K9	Kinase	HPA	20210914	20210914
9870	HGNC:6861	MAP3K9	Serine/threonine-protein kinase	HPA	20210914	20210914
9871	HGNC:6861	MAP3K9	Transferase	HPA	20210914	20210914
9872	HGNC:6863	MAP4K1	Kinase	HPA	20210914	20210914
9873	HGNC:6863	MAP4K1	Serine/threonine-protein kinase	HPA	20210914	20210914
9874	HGNC:6863	MAP4K1	Transferase	HPA	20210914	20210914
9875	HGNC:6864	MAP4K2	Kinase	HPA	20210914	20210914
9876	HGNC:6864	MAP4K2	Serine/threonine-protein kinase	HPA	20210914	20210914
9877	HGNC:6864	MAP4K2	Transferase	HPA	20210914	20210914
9878	HGNC:6865	MAP4K3	Kinase	HPA	20210914	20210914
9879	HGNC:6865	MAP4K3	Serine/threonine-protein kinase	HPA	20210914	20210914
9880	HGNC:6865	MAP4K3	Transferase	HPA	20210914	20210914
9881	HGNC:6866	MAP4K4	Kinase	HPA	20210914	20210914
9882	HGNC:6866	MAP4K4	Serine/threonine-protein kinase	HPA	20210914	20210914
9883	HGNC:6866	MAP4K4	Transferase	HPA	20210914	20210914
9884	HGNC:6868	MAP6	Calmodulin-binding	HPA	20210914	20210914
9885	HGNC:25753	MAP6D1	Calmodulin-binding	HPA	20210914	20210914
9886	HGNC:6871	MAPK1	DNA-binding	HPA	20210914	20210914
9887	HGNC:6871	MAPK1	Kinase	HPA	20210914	20210914
9888	HGNC:6871	MAPK1	Repressor	HPA	20210914	20210914
9889	HGNC:6871	MAPK1	Serine/threonine-protein kinase	HPA	20210914	20210914
9890	HGNC:6871	MAPK1	Transferase	HPA	20210914	20210914
9891	HGNC:6872	MAPK10	Kinase	HPA	20210914	20210914
9892	HGNC:6872	MAPK10	Serine/threonine-protein kinase	HPA	20210914	20210914
9893	HGNC:6872	MAPK10	Transferase	HPA	20210914	20210914
9894	HGNC:6873	MAPK11	Kinase	HPA	20210914	20210914
9895	HGNC:6873	MAPK11	Serine/threonine-protein kinase	HPA	20210914	20210914
9896	HGNC:6873	MAPK11	Transferase	HPA	20210914	20210914
9897	HGNC:6874	MAPK12	Kinase	HPA	20210914	20210914
9898	HGNC:6874	MAPK12	Serine/threonine-protein kinase	HPA	20210914	20210914
9899	HGNC:6874	MAPK12	Transferase	HPA	20210914	20210914
9900	HGNC:6875	MAPK13	Kinase	HPA	20210914	20210914
9901	HGNC:6875	MAPK13	Serine/threonine-protein kinase	HPA	20210914	20210914
9902	HGNC:6875	MAPK13	Transferase	HPA	20210914	20210914
9903	HGNC:6876	MAPK14	Kinase	HPA	20210914	20210914
9904	HGNC:6876	MAPK14	Serine/threonine-protein kinase	HPA	20210914	20210914
9905	HGNC:6876	MAPK14	Transferase	HPA	20210914	20210914
9906	HGNC:24667	MAPK15	Kinase	HPA	20210914	20210914
9907	HGNC:24667	MAPK15	Serine/threonine-protein kinase	HPA	20210914	20210914
9908	HGNC:24667	MAPK15	Transferase	HPA	20210914	20210914
9909	HGNC:6877	MAPK3	Kinase	HPA	20210914	20210914
9910	HGNC:6877	MAPK3	Serine/threonine-protein kinase	HPA	20210914	20210914
9911	HGNC:6877	MAPK3	Transferase	HPA	20210914	20210914
9912	HGNC:6878	MAPK4	Kinase	HPA	20210914	20210914
9913	HGNC:6878	MAPK4	Serine/threonine-protein kinase	HPA	20210914	20210914
9914	HGNC:6878	MAPK4	Transferase	HPA	20210914	20210914
9915	HGNC:6879	MAPK6	Kinase	HPA	20210914	20210914
9916	HGNC:6879	MAPK6	Serine/threonine-protein kinase	HPA	20210914	20210914
9917	HGNC:6879	MAPK6	Transferase	HPA	20210914	20210914
9918	HGNC:6880	MAPK7	Kinase	HPA	20210914	20210914
9919	HGNC:6880	MAPK7	Serine/threonine-protein kinase	HPA	20210914	20210914
9920	HGNC:6880	MAPK7	Transferase	HPA	20210914	20210914
9921	HGNC:6881	MAPK8	Kinase	HPA	20210914	20210914
9922	HGNC:6881	MAPK8	Serine/threonine-protein kinase	HPA	20210914	20210914
9923	HGNC:6881	MAPK8	Transferase	HPA	20210914	20210914
9924	HGNC:6886	MAPK9	Kinase	HPA	20210914	20210914
9925	HGNC:6886	MAPK9	Serine/threonine-protein kinase	HPA	20210914	20210914
9926	HGNC:6886	MAPK9	Transferase	HPA	20210914	20210914
9927	HGNC:6887	MAPKAPK2	Kinase	HPA	20210914	20210914
9928	HGNC:6887	MAPKAPK2	Serine/threonine-protein kinase	HPA	20210914	20210914
9929	HGNC:6887	MAPKAPK2	Transferase	HPA	20210914	20210914
9930	HGNC:6888	MAPKAPK3	Kinase	HPA	20210914	20210914
9931	HGNC:6888	MAPKAPK3	Serine/threonine-protein kinase	HPA	20210914	20210914
9932	HGNC:6888	MAPKAPK3	Transferase	HPA	20210914	20210914
9933	HGNC:6889	MAPKAPK5	Kinase	HPA	20210914	20210914
9934	HGNC:6889	MAPKAPK5	Serine/threonine-protein kinase	HPA	20210914	20210914
9935	HGNC:6889	MAPKAPK5	Transferase	HPA	20210914	20210914
9936	HGNC:26189	MARC1	Oxidoreductase	HPA	20210914	20210914
9937	HGNC:26064	MARC2	Oxidoreductase	HPA	20210914	20210914
9938	HGNC:26077	MARCH1	Transferase	HPA	20210914	20210914
9939	HGNC:26655	MARCH10	Transferase	HPA	20210914	20210914
9940	HGNC:33609	MARCH11	Transferase	HPA	20210914	20210914
9941	HGNC:28038	MARCH2	Transferase	HPA	20210914	20210914
9942	HGNC:28728	MARCH3	Transferase	HPA	20210914	20210914
9943	HGNC:29269	MARCH4	Transferase	HPA	20210914	20210914
9944	HGNC:26025	MARCH5	Transferase	HPA	20210914	20210914
9945	HGNC:30550	MARCH6	Transferase	HPA	20210914	20210914
9946	HGNC:17393	MARCH7	Transferase	HPA	20210914	20210914
9947	HGNC:23356	MARCH8	Transferase	HPA	20210914	20210914
9948	HGNC:25139	MARCH9	Transferase	HPA	20210914	20210914
9949	HGNC:6759	MARCKS	Actin-binding	HPA	20210914	20210914
9950	HGNC:6759	MARCKS	Calmodulin-binding	HPA	20210914	20210914
9951	HGNC:7142	MARCKSL1	Actin-binding	HPA	20210914	20210914
9952	HGNC:7142	MARCKSL1	Calmodulin-binding	HPA	20210914	20210914
9953	HGNC:6895	MARCO	Receptor	HPA	20210914	20210914
9954	HGNC:29562	MARF1	RNA-binding	HPA	20210914	20210914
9955	HGNC:6896	MARK1	Kinase	HPA	20210914	20210914
9956	HGNC:6896	MARK1	Serine/threonine-protein kinase	HPA	20210914	20210914
9957	HGNC:6896	MARK1	Transferase	HPA	20210914	20210914
9958	HGNC:3332	MARK2	Developmental protein	HPA	20210914	20210914
9959	HGNC:3332	MARK2	Kinase	HPA	20210914	20210914
9960	HGNC:3332	MARK2	Serine/threonine-protein kinase	HPA	20210914	20210914
9961	HGNC:3332	MARK2	Transferase	HPA	20210914	20210914
9962	HGNC:6897	MARK3	Kinase	HPA	20210914	20210914
9963	HGNC:6897	MARK3	Serine/threonine-protein kinase	HPA	20210914	20210914
9964	HGNC:6897	MARK3	Transferase	HPA	20210914	20210914
9965	HGNC:13538	MARK4	Kinase	HPA	20210914	20210914
9966	HGNC:13538	MARK4	Serine/threonine-protein kinase	HPA	20210914	20210914
9967	HGNC:13538	MARK4	Transferase	HPA	20210914	20210914
9968	HGNC:6898	MARS	Aminoacyl-tRNA synthetase	HPA	20210914	20210914
9969	HGNC:6898	MARS	Ligase	HPA	20210914	20210914
9970	HGNC:6898	MARS	RNA-binding	HPA	20210914	20210914
9971	HGNC:6898	MARS	tRNA-binding	HPA	20210914	20210914
9972	HGNC:25133	MARS2	Aminoacyl-tRNA synthetase	HPA	20210914	20210914
9973	HGNC:25133	MARS2	Ligase	HPA	20210914	20210914
9974	HGNC:6899	MAS1	G-protein coupled receptor	HPA	20210914	20210914
9975	HGNC:6899	MAS1	Receptor	HPA	20210914	20210914
9976	HGNC:6899	MAS1	Transducer	HPA	20210914	20210914
9977	HGNC:13961	MAS1L	G-protein coupled receptor	HPA	20210914	20210914
9978	HGNC:13961	MAS1L	Receptor	HPA	20210914	20210914
9979	HGNC:13961	MAS1L	Transducer	HPA	20210914	20210914
9980	HGNC:6901	MASP1	Hydrolase	HPA	20210914	20210914
9981	HGNC:6901	MASP1	Protease	HPA	20210914	20210914
9982	HGNC:6901	MASP1	Serine protease	HPA	20210914	20210914
9983	HGNC:6902	MASP2	Hydrolase	HPA	20210914	20210914
9984	HGNC:6902	MASP2	Protease	HPA	20210914	20210914
9985	HGNC:6902	MASP2	Serine protease	HPA	20210914	20210914
9986	HGNC:19034	MAST1	Kinase	HPA	20210914	20210914
9987	HGNC:19034	MAST1	Serine/threonine-protein kinase	HPA	20210914	20210914
9988	HGNC:19034	MAST1	Transferase	HPA	20210914	20210914
9989	HGNC:19035	MAST2	Kinase	HPA	20210914	20210914
9990	HGNC:19035	MAST2	Serine/threonine-protein kinase	HPA	20210914	20210914
9991	HGNC:19035	MAST2	Transferase	HPA	20210914	20210914
9992	HGNC:19036	MAST3	Kinase	HPA	20210914	20210914
9993	HGNC:19036	MAST3	Serine/threonine-protein kinase	HPA	20210914	20210914
9994	HGNC:19036	MAST3	Transferase	HPA	20210914	20210914
9995	HGNC:19037	MAST4	Kinase	HPA	20210914	20210914
9996	HGNC:19037	MAST4	Serine/threonine-protein kinase	HPA	20210914	20210914
9997	HGNC:19037	MAST4	Transferase	HPA	20210914	20210914
9998	HGNC:19042	MASTL	Kinase	HPA	20210914	20210914
9999	HGNC:19042	MASTL	Serine/threonine-protein kinase	HPA	20210914	20210914
10000	HGNC:19042	MASTL	Transferase	HPA	20210914	20210914
10001	HGNC:6903	MAT1A	Transferase	HPA	20210914	20210914
10002	HGNC:6904	MAT2A	Transferase	HPA	20210914	20210914
10003	HGNC:6906	MATK	Kinase	HPA	20210914	20210914
10004	HGNC:6906	MATK	Transferase	HPA	20210914	20210914
10005	HGNC:6906	MATK	Tyrosine-protein kinase	HPA	20210914	20210914
10006	HGNC:6912	MATR3	RNA-binding	HPA	20210914	20210914
10007	HGNC:6913	MAX	Activator	HPA	20210914	20210914
10008	HGNC:6913	MAX	DNA-binding	HPA	20210914	20210914
10009	HGNC:6913	MAX	Repressor	HPA	20210914	20210914
10010	HGNC:6914	MAZ	DNA-binding	HPA	20210914	20210914
10011	HGNC:6914	MAZ	RNA-binding	HPA	20210914	20210914
10012	HGNC:6915	MB	Muscle protein	HPA	20210914	20210914
10013	HGNC:6916	MBD1	DNA-binding	HPA	20210914	20210914
10014	HGNC:6917	MBD2	DNA-binding	HPA	20210914	20210914
10015	HGNC:6918	MBD3	DNA-binding	HPA	20210914	20210914
10016	HGNC:15774	MBD3L1	Repressor	HPA	20210914	20210914
10017	HGNC:37205	MBD3L3	Repressor	HPA	20210914	20210914
10018	HGNC:37206	MBD3L4	Repressor	HPA	20210914	20210914
10019	HGNC:6919	MBD4	DNA-binding	HPA	20210914	20210914
10020	HGNC:6919	MBD4	Hydrolase	HPA	20210914	20210914
10021	HGNC:22180	MBLAC1	Hydrolase	HPA	20210914	20210914
10022	HGNC:33711	MBLAC2	Hydrolase	HPA	20210914	20210914
10023	HGNC:6923	MBNL1	RNA-binding	HPA	20210914	20210914
10024	HGNC:16746	MBNL2	RNA-binding	HPA	20210914	20210914
10025	HGNC:20564	MBNL3	Developmental protein	HPA	20210914	20210914
10026	HGNC:21579	MBOAT1	Acyltransferase	HPA	20210914	20210914
10027	HGNC:21579	MBOAT1	Transferase	HPA	20210914	20210914
10028	HGNC:25193	MBOAT2	Acyltransferase	HPA	20210914	20210914
10029	HGNC:25193	MBOAT2	Transferase	HPA	20210914	20210914
10030	HGNC:32311	MBOAT4	Acyltransferase	HPA	20210914	20210914
10031	HGNC:32311	MBOAT4	Transferase	HPA	20210914	20210914
10032	HGNC:15505	MBOAT7	Acyltransferase	HPA	20210914	20210914
10033	HGNC:15505	MBOAT7	Transferase	HPA	20210914	20210914
10034	HGNC:19866	MBTD1	Chromatin regulator	HPA	20210914	20210914
10035	HGNC:15456	MBTPS1	Hydrolase	HPA	20210914	20210914
10036	HGNC:15456	MBTPS1	Protease	HPA	20210914	20210914
10037	HGNC:15456	MBTPS1	Serine protease	HPA	20210914	20210914
10038	HGNC:15455	MBTPS2	Hydrolase	HPA	20210914	20210914
10039	HGNC:15455	MBTPS2	Metalloprotease	HPA	20210914	20210914
10040	HGNC:15455	MBTPS2	Protease	HPA	20210914	20210914
10041	HGNC:6929	MC1R	G-protein coupled receptor	HPA	20210914	20210914
10042	HGNC:6929	MC1R	Receptor	HPA	20210914	20210914
10043	HGNC:6929	MC1R	Transducer	HPA	20210914	20210914
10044	HGNC:6930	MC2R	G-protein coupled receptor	HPA	20210914	20210914
10045	HGNC:6930	MC2R	Receptor	HPA	20210914	20210914
10046	HGNC:6930	MC2R	Transducer	HPA	20210914	20210914
10047	HGNC:6931	MC3R	G-protein coupled receptor	HPA	20210914	20210914
10048	HGNC:6931	MC3R	Receptor	HPA	20210914	20210914
10049	HGNC:6931	MC3R	Transducer	HPA	20210914	20210914
10050	HGNC:6932	MC4R	G-protein coupled receptor	HPA	20210914	20210914
10051	HGNC:6932	MC4R	Receptor	HPA	20210914	20210914
10052	HGNC:6932	MC4R	Transducer	HPA	20210914	20210914
10053	HGNC:6933	MC5R	G-protein coupled receptor	HPA	20210914	20210914
10054	HGNC:6933	MC5R	Receptor	HPA	20210914	20210914
10055	HGNC:6933	MC5R	Transducer	HPA	20210914	20210914
10056	HGNC:29622	MCAT	Transferase	HPA	20210914	20210914
10057	HGNC:6936	MCCC1	Ligase	HPA	20210914	20210914
10058	HGNC:6937	MCCC2	Ligase	HPA	20210914	20210914
10059	HGNC:16732	MCEE	Isomerase	HPA	20210914	20210914
10060	HGNC:6940	MCF2	Guanine-nucleotide releasing factor	HPA	20210914	20210914
10061	HGNC:14576	MCF2L	Guanine-nucleotide releasing factor	HPA	20210914	20210914
10062	HGNC:30319	MCF2L2	Guanine-nucleotide releasing factor	HPA	20210914	20210914
10063	HGNC:4479	MCHR1	G-protein coupled receptor	HPA	20210914	20210914
10064	HGNC:4479	MCHR1	Receptor	HPA	20210914	20210914
10065	HGNC:4479	MCHR1	Transducer	HPA	20210914	20210914
10066	HGNC:20867	MCHR2	G-protein coupled receptor	HPA	20210914	20210914
10067	HGNC:20867	MCHR2	Receptor	HPA	20210914	20210914
10068	HGNC:20867	MCHR2	Transducer	HPA	20210914	20210914
10069	HGNC:40050	MCIDAS	Activator	HPA	20210914	20210914
10070	HGNC:6943	MCL1	Developmental protein	HPA	20210914	20210914
10071	HGNC:18043	MCM10	DNA-binding	HPA	20210914	20210914
10072	HGNC:6944	MCM2	DNA-binding	HPA	20210914	20210914
10073	HGNC:6944	MCM2	Helicase	HPA	20210914	20210914
10074	HGNC:6944	MCM2	Hydrolase	HPA	20210914	20210914
10075	HGNC:6945	MCM3	DNA-binding	HPA	20210914	20210914
10076	HGNC:6945	MCM3	Helicase	HPA	20210914	20210914
10077	HGNC:6945	MCM3	Hydrolase	HPA	20210914	20210914
10078	HGNC:6946	MCM3AP	Acyltransferase	HPA	20210914	20210914
10079	HGNC:6946	MCM3AP	Transferase	HPA	20210914	20210914
10080	HGNC:6947	MCM4	DNA-binding	HPA	20210914	20210914
10081	HGNC:6947	MCM4	Helicase	HPA	20210914	20210914
10082	HGNC:6947	MCM4	Hydrolase	HPA	20210914	20210914
10083	HGNC:6948	MCM5	DNA-binding	HPA	20210914	20210914
10084	HGNC:6948	MCM5	Helicase	HPA	20210914	20210914
10085	HGNC:6948	MCM5	Hydrolase	HPA	20210914	20210914
10086	HGNC:6949	MCM6	DNA-binding	HPA	20210914	20210914
10087	HGNC:6949	MCM6	Helicase	HPA	20210914	20210914
10088	HGNC:6949	MCM6	Hydrolase	HPA	20210914	20210914
10089	HGNC:6950	MCM7	DNA-binding	HPA	20210914	20210914
10090	HGNC:6950	MCM7	Helicase	HPA	20210914	20210914
10091	HGNC:6950	MCM7	Hydrolase	HPA	20210914	20210914
10092	HGNC:16147	MCM8	DNA-binding	HPA	20210914	20210914
10093	HGNC:16147	MCM8	Helicase	HPA	20210914	20210914
10094	HGNC:16147	MCM8	Hydrolase	HPA	20210914	20210914
10095	HGNC:21484	MCM9	DNA-binding	HPA	20210914	20210914
