HGNC_ID	Gene_symbol	Previous_symbol
HGNC:34661	TRM-CAT4-1	TRNAM7
HGNC:34922	TRM-CAT4-2	TRNAM19
HGNC:34959	TRM-CAT4-3	TRNAM20
HGNC:34869	TRM-CAT5-1	TRNAM16
HGNC:34789	TRM-CAT6-1	TRNAM13
HGNC:34645	TRM-CAT7-1	TRNAM5
HGNC:30967	TRMO	C9orf156
HGNC:16782	TRMT1L	C1orf25
HGNC:25748	TRMT2B	CXorf34
HGNC:23141	TRMT5	KIAA1393
HGNC:26725	TRMT9B	C8orf79
HGNC:26725	TRMT9B	KIAA1456
HGNC:28403	TRMT10A	RG9MTD2
HGNC:26454	TRMT10B	RG9MTD3
HGNC:26022	TRMT10C	RG9MTD1
HGNC:21080	TRMT11	C6orf75
HGNC:25502	TRMT13	CCDC76
HGNC:26653	TRMT44	C4orf23
HGNC:26653	TRMT44	METTL19
HGNC:23790	TRMT61A	C14orf172
HGNC:25481	TRMU	TRMT
HGNC:34887	TRN-ATT1-1	TRNAN26
HGNC:34688	TRN-GTT1-1	TRNAN14
HGNC:12324	TRN-GTT2-1	RNN
HGNC:12324	TRN-GTT2-1	TRN
HGNC:12324	TRN-GTT2-1	TRN1
HGNC:12324	TRN-GTT2-1	TRNAN1
HGNC:34971	TRN-GTT2-2	TRNAN32
HGNC:34643	TRN-GTT2-3	TRNAN11
HGNC:34595	TRN-GTT2-4	TRNAN7
HGNC:34738	TRN-GTT2-5	TRNAN17
HGNC:34758	TRN-GTT2-6	TRNAN20
HGNC:34890	TRN-GTT3-1	TRNAN27
HGNC:34689	TRN-GTT3-2	TRNAN15
HGNC:33197	TRN-GTT4-1	TRN2
HGNC:33197	TRN-GTT4-1	TRNAN2
HGNC:38582	TRN-GTT5-1	TRNAN37
HGNC:33198	TRN-GTT6-1	TRN3
HGNC:33198	TRN-GTT6-1	TRNAN3
HGNC:34562	TRN-GTT7-1	TRNAN5
HGNC:34618	TRN-GTT8-1	TRNAN8
HGNC:34870	TRN-GTT9-1	TRNAN25
HGNC:34756	TRN-GTT9-2	TRNAN19
HGNC:35092	TRN-GTT10-1	TRNAN35P
HGNC:35092	TRN-GTT10-1	TRNAN35
HGNC:34669	TRN-GTT11-1	TRNAN13
HGNC:34820	TRN-GTT11-2	TRNAN22
HGNC:34924	TRN-GTT12-1	TRNAN29
HGNC:34746	TRN-GTT13-1	TRNAN18
HGNC:34553	TRN-GTT14-1	TRNAN4
HGNC:34796	TRN-GTT15-1	TRNAN21
HGNC:34628	TRN-GTT16-1	TRNAN9
HGNC:34834	TRN-GTT16-2	TRNAN24
HGNC:34639	TRN-GTT16-3	TRNAN10
HGNC:34727	TRN-GTT16-4	TRNAN16
HGNC:34906	TRN-GTT16-5	TRNAN28
HGNC:34657	TRN-GTT17-1	TRNAN12
HGNC:34949	TRN-GTT19-1	TRNAN30
HGNC:34829	TRN-GTT20-1	TRNAN23
HGNC:38584	TRN-GTT21-1	TRNAN38
HGNC:35111	TRN-GTT22-1	TRNAN36P
HGNC:35064	TRN-GTT23-1	TRNAN34P
HGNC:30813	TRNAU1AP	TRSPAP1
HGNC:34348	TRNP1	C1orf225
HGNC:34579	TRP-AGG1-1	TRNAP5
HGNC:34578	TRP-AGG2-1	TRNAP4
HGNC:34786	TRP-AGG2-2	TRNAP13
HGNC:34786	TRP-AGG2-2	TRP-AGG2-7
HGNC:34840	TRP-AGG2-3	TRNAP15
HGNC:34840	TRP-AGG2-3	TRP-AGG2-8
HGNC:34631	TRP-AGG2-4	TRNAP6
HGNC:34631	TRP-AGG2-4	TRP-AGG2-2
HGNC:12330	TRP-AGG2-5	TRNP1
HGNC:12330	TRP-AGG2-5	TRP1
HGNC:12330	TRP-AGG2-5	TRNAP1
HGNC:12330	TRP-AGG2-5	TRP-AGG2-3
HGNC:12331	TRP-AGG2-6	TRNP1
HGNC:12331	TRP-AGG2-6	TRP2
HGNC:12331	TRP-AGG2-6	TRNAP2
HGNC:12331	TRP-AGG2-6	TRP-AGG2-4
HGNC:34698	TRP-AGG2-7	TRNAP9
HGNC:34698	TRP-AGG2-7	TRP-AGG2-5
HGNC:34862	TRP-AGG2-8	TRNAP18
HGNC:34862	TRP-AGG2-8	TRP-AGG2-6
HGNC:34929	TRP-AGG3-1	TRNAP20
HGNC:35107	TRP-AGG4-1	TRNAP28P
HGNC:35055	TRP-AGG5-1	TRNAP25P
HGNC:35049	TRP-AGG6-1	TRNAP24P
HGNC:34774	TRP-CGG1-1	TRNAP11
HGNC:34784	TRP-CGG1-2	TRNAP12
HGNC:34686	TRP-CGG1-3	TRNAP8
HGNC:34734	TRP-CGG2-1	TRNAP10
HGNC:35026	TRP-GGG1-1	TRNAP22P
HGNC:34852	TRP-TGG1-1	TRNAP17
HGNC:34787	TRP-TGG2-1	TRNAP14
HGNC:12332	TRP-TGG3-1	TRP3
HGNC:12332	TRP-TGG3-1	TRNAP3
HGNC:12332	TRP-TGG3-1	TRP-TGG3-5
HGNC:34648	TRP-TGG3-2	TRNAP7
HGNC:34648	TRP-TGG3-2	TRP-TGG3-1
HGNC:34903	TRP-TGG3-3	TRNAP19
HGNC:34903	TRP-TGG3-3	TRP-TGG3-2
HGNC:34956	TRP-TGG3-4	TRNAP21
HGNC:34956	TRP-TGG3-4	TRP-TGG3-3
HGNC:34847	TRP-TGG3-5	TRNAP16
HGNC:34847	TRP-TGG3-5	TRP-TGG3-4
HGNC:35056	TRP-TGG4-1	TRNAP26P
HGNC:35090	TRP-TGG5-1	TRNAP27P
HGNC:497	TRPA1	ANKTM1
HGNC:16181	TRPC4AP	C20orf188
HGNC:40593	TRPC5OS	TRPC5-AS1
HGNC:12338	TRPC6	FSGS2
HGNC:7146	TRPM1	MLSN1
HGNC:12339	TRPM2	TRPC7
HGNC:17995	TRPM6	HOMG
HGNC:17995	TRPM6	HSH
HGNC:12716	TRPV1	VR1
HGNC:3145	TRPV5	ECAC1
HGNC:14006	TRPV6	ECAC2
HGNC:34853	TRQ-CTG1-1	TRNAQ22
HGNC:34853	TRQ-CTG1-1	TRQ-CTG1-3
HGNC:34752	TRQ-CTG1-2	TRNAQ16
HGNC:34752	TRQ-CTG1-2	TRQ-CTG1-4
HGNC:34683	TRQ-CTG1-3	TRNAQ11
HGNC:34683	TRQ-CTG1-3	TRQ-CTG1-5
HGNC:34884	TRQ-CTG1-4	TRNAQ24
HGNC:34884	TRQ-CTG1-4	TRQ-CTG1-1
HGNC:12341	TRQ-CTG1-5	TRQ1
HGNC:12341	TRQ-CTG1-5	TRNAQ1
HGNC:12341	TRQ-CTG1-5	TRQ-CTG1-2
HGNC:34831	TRQ-CTG2-1	TRNAQ21
HGNC:34954	TRQ-CTG3-1	TRNAQ29
HGNC:34702	TRQ-CTG3-2	TRNAQ13
HGNC:34615	TRQ-CTG4-1	TRNAQ8
HGNC:34824	TRQ-CTG4-2	TRNAQ20
HGNC:34896	TRQ-CTG5-1	TRNAQ27
HGNC:34777	TRQ-CTG6-1	TRNAQ17
HGNC:34555	TRQ-CTG7-1	TRNAQ3
HGNC:34780	TRQ-CTG8-1	TRNAQ19
HGNC:34716	TRQ-CTG8-2	TRNAQ14
HGNC:35108	TRQ-CTG9-1	TRNAQ51P
HGNC:34889	TRQ-CTG10-1	TRNAQ26
HGNC:35023	TRQ-CTG11-1	TRNAQ37P
HGNC:34957	TRQ-CTG12-1	TRNAQ30
HGNC:35115	TRQ-CTG13-1	TRNAQ53P
HGNC:38574	TRQ-CTG14-1	TRNAQ55
HGNC:34575	TRQ-CTG15-1	TRNAQ6
HGNC:35078	TRQ-CTG16-1	TRNAQ44P
HGNC:34868	TRQ-CTG17-1	TRNAQ23
HGNC:34919	TRQ-CTG18-1	TRNAQ28
HGNC:12342	TRQ-TTG1-1	TRQ2
HGNC:12342	TRQ-TTG1-1	TRNAQ2
HGNC:34700	TRQ-TTG2-1	TRNAQ12
HGNC:34888	TRQ-TTG3-1	TRNAQ25
HGNC:34748	TRQ-TTG3-2	TRNAQ15
HGNC:34633	TRQ-TTG3-3	TRNAQ10
HGNC:34991	TRQ-TTG4-1	TRNAQ32
HGNC:35046	TRQ-TTG5-1	TRNAQ39P
HGNC:34585	TRQ-TTG6-1	TRNAQ7
HGNC:35014	TRQ-TTG7-1	TRNAQ33P
HGNC:35080	TRQ-TTG8-1	TRNAQ45P
HGNC:35084	TRQ-TTG9-1	TRNAQ46P
HGNC:34569	TRQ-TTG10-1	TRNAQ5
HGNC:34964	TRR-ACG1-1	TRNAR26
HGNC:34964	TRR-ACG1-1	TRR-ACG1-2
HGNC:12344	TRR-ACG1-2	TRR2
HGNC:12344	TRR-ACG1-2	TRNAR2
HGNC:12344	TRR-ACG1-2	TRR-ACG1-3
HGNC:34806	TRR-ACG1-3	TRNAR21
HGNC:34806	TRR-ACG1-3	TRR-ACG1-1
HGNC:34664	TRR-ACG2-1	TRNAR11
HGNC:34729	TRR-ACG2-2	TRNAR17
HGNC:34660	TRR-ACG2-3	TRNAR10
HGNC:34997	TRR-ACG2-4	TRNAR29
HGNC:34933	TRR-CCG1-1	TRNAR24
HGNC:34933	TRR-CCG1-1	TRR-CCG1-2
HGNC:34644	TRR-CCG1-2	TRNAR9
HGNC:34644	TRR-CCG1-2	TRR-CCG1-3
HGNC:34735	TRR-CCG1-3	TRNAR19
HGNC:34735	TRR-CCG1-3	TRR-CCG1-1
HGNC:12346	TRR-CCG2-1	TRR4
HGNC:12346	TRR-CCG2-1	TRNAR4
HGNC:34638	TRR-CCT1-1	TRNAR8
HGNC:34744	TRR-CCT2-1	TRNAR20
HGNC:34730	TRR-CCT3-1	TRNAR18
HGNC:34975	TRR-CCT4-1	TRNAR27
HGNC:34833	TRR-CCT5-1	TRNAR23
HGNC:35096	TRR-CCT6-1	TRNAR33P
HGNC:35019	TRR-CCT6-2	TRNAR31P
HGNC:35013	TRR-CCT7-1	TRNAR30P
HGNC:35077	TRR-CCT8-1	TRNAR32P
HGNC:35114	TRR-CCT9-1	TRNAR34P
HGNC:34827	TRR-TCG1-1	TRNAR22
HGNC:34979	TRR-TCG2-1	TRNAR28
HGNC:34939	TRR-TCG3-1	TRNAR25
HGNC:12345	TRR-TCG4-1	TRR3
HGNC:12345	TRR-TCG4-1	TRNAR3
HGNC:34593	TRR-TCG5-1	TRNAR7
HGNC:34584	TRR-TCG6-1	TRNAR6
HGNC:34695	TRR-TCT1-1	TRNAR15
HGNC:12343	TRR-TCT2-1	TRR1
HGNC:12343	TRR-TCT2-1	TRNAR1
HGNC:34670	TRR-TCT3-1	TRNAR12
HGNC:34670	TRR-TCT3-1	TRR-TCT3-2
HGNC:34677	TRR-TCT3-2	TRNAR14
HGNC:34677	TRR-TCT3-2	TRR-TCT3-1
HGNC:34728	TRR-TCT4-1	TRNAR16
HGNC:34571	TRR-TCT5-1	TRNAR5
HGNC:35102	TRS-ACT1-1	TRNAS32P
HGNC:34920	TRS-AGA1-1	TRNAS24
HGNC:34950	TRS-AGA2-1	TRNAS25
HGNC:34950	TRS-AGA2-1	TRS-AGA2-2
HGNC:34637	TRS-AGA2-2	TRNAS10
HGNC:34637	TRS-AGA2-2	TRS-AGA2-3
HGNC:16293	TRS-AGA2-3	TRS2
HGNC:16293	TRS-AGA2-3	TRNAS2
HGNC:16293	TRS-AGA2-3	TRS-AGA2-4
HGNC:34810	TRS-AGA2-4	TRNAS19
HGNC:34810	TRS-AGA2-4	TRS-AGA2-5
HGNC:34811	TRS-AGA2-5	TRNAS20
HGNC:34811	TRS-AGA2-5	TRS-AGA2-6
HGNC:34747	TRS-AGA2-6	TRNAS14
HGNC:34747	TRS-AGA2-6	TRS-AGA2-1
HGNC:33201	TRS-AGA3-1	TRS4
HGNC:33201	TRS-AGA3-1	TRNAS4
HGNC:34629	TRS-AGA4-1	TRNAS9
HGNC:35001	TRS-AGA5-1	TRNAS28
HGNC:34989	TRS-AGA6-1	TRNAS26
HGNC:35060	TRS-AGA7-1	TRNAS29P
HGNC:34596	TRS-CGA1-1	TRNAS6
HGNC:34600	TRS-CGA2-1	TRNAS7
HGNC:34768	TRS-CGA3-1	TRNAS15
HGNC:34714	TRS-CGA4-1	TRNAS11
HGNC:34719	TRS-GCT1-1	TRNAS12
HGNC:34559	TRS-GCT2-1	TRNAS5
HGNC:34851	TRS-GCT3-1	TRNAS22
HGNC:34788	TRS-GCT4-1	TRNAS17
HGNC:34788	TRS-GCT4-1	TRS-GCT4-3
HGNC:34792	TRS-GCT4-2	TRNAS18
HGNC:34792	TRS-GCT4-2	TRS-GCT4-1
HGNC:34898	TRS-GCT4-3	TRNAS23
HGNC:34898	TRS-GCT4-3	TRS-GCT4-2
HGNC:34721	TRS-GCT5-1	TRNAS13
HGNC:34781	TRS-GCT6-1	TRNAS16
HGNC:34845	TRS-TGA1-1	TRNAS21
HGNC:16292	TRS-TGA2-1	TRS1
HGNC:16292	TRS-TGA2-1	TRNAS1
HGNC:34999	TRS-TGA3-1	TRNAS27
HGNC:16294	TRS-TGA4-1	TRS3
HGNC:16294	TRS-TGA4-1	TRNAS3
HGNC:34995	TRSUP-CTA1-1	TRNASUP3
HGNC:35012	TRSUP-CTA2-1	TRNASUP4P
HGNC:35043	TRSUP-CTA3-1	TRNASUP6P
HGNC:34640	TRSUP-TTA1-1	TRNASUP1
HGNC:34897	TRSUP-TTA2-1	TRNASUP2
HGNC:35024	TRSUP-TTA3-1	TRNASUP5P
HGNC:34750	TRT-AGT1-1	TRNAT8
HGNC:34785	TRT-AGT1-2	TRNAT9
HGNC:34563	TRT-AGT1-3	TRNAT4
HGNC:34886	TRT-AGT2-1	TRNAT14
HGNC:34908	TRT-AGT2-2	TRNAT15
HGNC:35003	TRT-AGT3-1	TRNAT21
HGNC:34942	TRT-AGT4-1	TRNAT18
HGNC:34942	TRT-AGT4-1	TRT-AGT5-1
HGNC:35008	TRT-AGT5-1	TRNAT22
HGNC:35008	TRT-AGT5-1	TRT-AGT4-1
HGNC:34705	TRT-AGT6-1	TRNAT7
HGNC:12352	TRT-AGT7-1	TRT3
HGNC:12352	TRT-AGT7-1	TRNAT3
HGNC:34594	TRT-CGT1-1	TRNAT5
HGNC:34646	TRT-CGT2-1	TRNAT6
HGNC:34928	TRT-CGT3-1	TRNAT17
HGNC:34808	TRT-CGT4-1	TRNAT10
HGNC:34866	TRT-CGT5-1	TRNAT13
HGNC:34821	TRT-CGT6-1	TRNAT11
HGNC:34912	TRT-TGT1-1	TRNAT16
HGNC:34946	TRT-TGT2-1	TRNAT19
HGNC:12351	TRT-TGT3-1	TRT2
HGNC:12351	TRT-TGT3-1	TRNAT2
HGNC:34988	TRT-TGT4-1	TRNAT20
HGNC:34826	TRT-TGT5-1	TRNAT12
HGNC:12350	TRT-TGT6-1	TRT1
HGNC:12350	TRT-TGT6-1	TRNAT1
HGNC:12348	TRU-TCA1-1	TRSP
HGNC:12348	TRU-TCA1-1	TRNAU1
HGNC:12349	TRU-TCA2-1	TRSPP1
HGNC:12349	TRU-TCA2-1	TRNAU2
HGNC:34525	TRU-TCA3-1	TRNAU3
HGNC:34885	TRV-AAC1-1	TRNAV24
HGNC:34542	TRV-AAC1-2	TRNAV5
HGNC:12355	TRV-AAC1-3	TRV3
HGNC:12355	TRV-AAC1-3	TRNAV3
HGNC:12353	TRV-AAC1-4	TRV
HGNC:12353	TRV-AAC1-4	TRV1
HGNC:12353	TRV-AAC1-4	TRNAV1
HGNC:33246	TRV-AAC1-5	TRV7
HGNC:33246	TRV-AAC1-5	TRNAV7
HGNC:34543	TRV-AAC2-1	TRNAV10
HGNC:33247	TRV-AAC3-1	TRV8
HGNC:33247	TRV-AAC3-1	TRNAV8
HGNC:34723	TRV-AAC4-1	TRNAV17
HGNC:34573	TRV-AAC5-1	TRNAV12
HGNC:34740	TRV-AAC6-1	TRNAV18
HGNC:34973	TRV-AAC7-1	TRNAV30
HGNC:34941	TRV-CAC1-1	TRNAV29
HGNC:12354	TRV-CAC1-2	TRV2
HGNC:12354	TRV-CAC1-2	TRNAV2
HGNC:33248	TRV-CAC1-3	TRV9
HGNC:33248	TRV-CAC1-3	TRNAV9
HGNC:34541	TRV-CAC1-4	TRNAV4
HGNC:33245	TRV-CAC1-5	TRV6
HGNC:33245	TRV-CAC1-5	TRNAV6
HGNC:34790	TRV-CAC1-6	TRNAV21
HGNC:34931	TRV-CAC2-1	TRNAV27
HGNC:34985	TRV-CAC3-1	TRNAV32
HGNC:34893	TRV-CAC4-1	TRNAV25
HGNC:34791	TRV-CAC5-1	TRNAV22
HGNC:34936	TRV-CAC6-1	TRNAV28
HGNC:34662	TRV-CAC7-1	TRNAV15
HGNC:34704	TRV-CAC8-1	TRNAV16
HGNC:34759	TRV-CAC9-1	TRNAV20
HGNC:38576	TRV-CAC10-1	TRNAV38
HGNC:38578	TRV-CAC11-1	TRNAV39
HGNC:35052	TRV-CAC11-2	TRNAV34P
HGNC:34632	TRV-CAC12-1	TRNAV14
HGNC:35075	TRV-CAC13-1	TRNAV36P
HGNC:35050	TRV-CAC14-1	TRNAV33P
HGNC:34544	TRV-TAC1-1	TRNAV11
HGNC:34754	TRV-TAC1-2	TRNAV19
HGNC:34849	TRV-TAC2-1	TRNAV23
HGNC:34910	TRV-TAC3-1	TRNAV26
HGNC:34977	TRV-TAC4-1	TRNAV31
HGNC:34685	TRW-CCA1-1	TRNAW4
HGNC:34766	TRW-CCA2-1	TRNAW7
HGNC:35006	TRW-CCA3-1	TRNAW9
HGNC:35006	TRW-CCA3-1	TRW-CCA3-2
HGNC:34607	TRW-CCA3-2	TRNAW2
HGNC:34607	TRW-CCA3-2	TRW-CCA3-3
HGNC:34674	TRW-CCA3-3	TRNAW3
HGNC:34674	TRW-CCA3-3	TRW-CCA3-1
HGNC:34733	TRW-CCA4-1	TRNAW5
HGNC:34753	TRW-CCA5-1	TRNAW6
HGNC:34876	TRW-CCA6-1	TRNAW8
HGNC:34574	TRX-CAT1-1	TRNAM3
HGNC:12318	TRX-CAT1-2	TRM1
HGNC:12318	TRX-CAT1-2	TRNAMI2
HGNC:12318	TRX-CAT1-2	TRM2
HGNC:12318	TRX-CAT1-2	TRMI2
HGNC:12318	TRX-CAT1-2	TRNAM1
HGNC:12318	TRX-CAT1-2	TRX-CAT1-3
HGNC:34655	TRX-CAT1-3	TRNAM6
HGNC:34655	TRX-CAT1-3	TRX-CAT1-4
HGNC:34599	TRX-CAT1-4	TRNAM4
HGNC:34599	TRX-CAT1-4	TRX-CAT1-5
HGNC:34913	TRX-CAT1-5	TRNAM18
HGNC:34913	TRX-CAT1-5	TRX-CAT1-6
HGNC:34863	TRX-CAT1-6	TRNAM15
HGNC:34863	TRX-CAT1-6	TRX-CAT1-7
HGNC:34882	TRX-CAT1-7	TRNAM17
HGNC:34882	TRX-CAT1-7	TRX-CAT1-8
HGNC:34818	TRX-CAT1-8	TRNAM14
HGNC:34818	TRX-CAT1-8	TRX-CAT1-2
HGNC:12322	TRX-CAT2-1	TRM1
HGNC:12322	TRX-CAT2-1	TRMI1
HGNC:12322	TRX-CAT2-1	TRNAMI1
HGNC:12322	TRX-CAT2-1	TRNAM2
HGNC:34749	TRX-CAT3-1	TRNAM10
HGNC:34816	TRY-ATA1-1	TRNAY9
HGNC:34835	TRY-GTA1-1	TRNAY10
HGNC:34581	TRY-GTA2-1	TRNAY4
HGNC:34724	TRY-GTA3-1	TRNAY7
HGNC:34974	TRY-GTA4-1	TRNAY13
HGNC:35007	TRY-GTA5-1	TRNAY15
HGNC:35007	TRY-GTA5-1	TRY-GTA5-4
HGNC:34663	TRY-GTA5-2	TRNAY6
HGNC:34663	TRY-GTA5-2	TRY-GTA5-5
HGNC:34993	TRY-GTA5-3	TRNAY14
HGNC:34993	TRY-GTA5-3	TRY-GTA5-1
HGNC:33250	TRY-GTA5-4	TRNAY2
HGNC:33250	TRY-GTA5-4	TRY-GTA5-2
HGNC:34558	TRY-GTA5-5	TRNAY3
HGNC:34558	TRY-GTA5-5	TRY-GTA5-3
HGNC:34782	TRY-GTA6-1	TRNAY8
HGNC:33249	TRY-GTA7-1	TRNAY1
HGNC:34905	TRY-GTA8-1	TRNAY12
HGNC:34616	TRY-GTA9-1	TRNAY5
HGNC:34842	TRY-GTA10-1	TRNAY11
HGNC:35082	TRY-GTA11-1	TRNAY17P
HGNC:35071	TRY-GTA12-1	TRNAY16P
HGNC:30636	TSACC	C1orf182
HGNC:13922	TSBP1	C6orf10
HGNC:12362	TSC1	TSC
HGNC:12363	TSC2	TSC4
HGNC:16826	TSC22D1	TGFB1I4
HGNC:3051	TSC22D3	DSIPI
HGNC:16791	TSEN15	C1orf19
HGNC:15506	TSEN34	LENG5
HGNC:15971	TSG101	TSG10
HGNC:10669	TSHZ1	SDCCAG33
HGNC:13010	TSHZ2	C20orf17
HGNC:13010	TSHZ2	ZNF218
HGNC:30700	TSHZ3	ZNF537
HGNC:28850	TSKU	LRRC54
HGNC:17752	TSPAN3	TM4SF8
HGNC:11859	TSPAN4	TM4SF7
HGNC:17753	TSPAN5	TM4SF9
HGNC:11858	TSPAN6	TM4SF6
HGNC:11854	TSPAN7	MXS1
HGNC:11854	TSPAN7	TM4SF2
HGNC:11854	TSPAN7	MRX58
HGNC:11855	TSPAN8	TM4SF3
HGNC:21641	TSPAN12	TM4SF12
HGNC:21643	TSPAN13	TM4SF13
HGNC:23303	TSPAN14	TM4SF14
HGNC:23298	TSPAN15	TM4SF15
HGNC:30725	TSPAN16	TM4SF16
HGNC:13594	TSPAN17	FBXO23
HGNC:13594	TSPAN17	TM4SF17
HGNC:10539	TSPAN31	SAS
HGNC:13410	TSPAN32	TSSC6
HGNC:13410	TSPAN32	PHEMX
HGNC:1268	TSPEAR	C21orf29
HGNC:1268	TSPEAR	DFNB98
HGNC:16428	TSPEAR-AS2	C21orf90
HGNC:1158	TSPO	BZRP
HGNC:21256	TSPO2	BZRPL1
HGNC:16831	TSPOAP1	BZRAP1
HGNC:44148	TSPOAP1-AS1	BZRAP1-AS1
HGNC:12381	TSPY1	TSPY
HGNC:23907	TSPY5P	TSPYP5
HGNC:34039	TSPY6P	TSPYP6
HGNC:34040	TSPY7P	TSPYP7
HGNC:37472	TSPY9P	TSPY9
HGNC:23903	TSPY11P	TSPYP1
HGNC:23904	TSPY12P	TSPYP2
HGNC:23905	TSPY13P	TSPYP3
HGNC:23906	TSPY14P	TSPYP4
HGNC:16256	TSPY26P	TSPYL3
HGNC:12382	TSPYL1	TSPYL
HGNC:14175	TSR3	C16orf42
HGNC:11400	TSSK1A	STK22A
HGNC:11400	TSSK1A	TSSK7P
HGNC:14968	TSSK1B	STK22D
HGNC:14968	TSSK1B	TSSK1
HGNC:11401	TSSK2	STK22B
HGNC:15473	TSSK3	STK22C
HGNC:19825	TSSK4	C14orf20
HGNC:19825	TSSK4	STK22E
HGNC:31931	TSSK5P	TSSK5P2
HGNC:31931	TSSK5P	TSSK5P1
HGNC:30087	TSTD2	C9orf97
HGNC:19141	TTBK2	SCA11
HGNC:23318	TTC3P1	TTC3L
HGNC:12395	TTC4P1	TTC4P
HGNC:19739	TTC6	NCRNA00291
HGNC:19739	TTC6	C14orf25
HGNC:19750	TTC7A	TTC7
HGNC:19858	TTC7B	TTC7L1
HGNC:29336	TTC28-AS1	TTC28AS
HGNC:29336	TTC28-AS1	TTC28-AS
HGNC:23639	TTC37	KIAA0372
HGNC:18657	TTC39A	C1orf34
HGNC:23704	TTC39B	C9orf52
HGNC:26595	TTC39C	C18orf17
HGNC:29029	TTI1	KIAA0406
HGNC:26262	TTI2	C8orf41
HGNC:1312	TTLL1	C22orf7
HGNC:21211	TTLL2	C6orf104
HGNC:19963	TTLL5	KIAA0998
HGNC:16118	TTLL9	C20orf125
HGNC:26693	TTLL10	TTLL5
HGNC:18113	TTLL11	C9orf20
HGNC:18113	TTLL11	TTLL11-IT1
HGNC:18113	TTLL11	C9orf148
HGNC:32484	TTLL13P	TTLL13
HGNC:12403	TTN	CMD1G
HGNC:12404	TTPA	AVED
HGNC:16114	TTPAL	C20orf121
HGNC:12405	TTR	PALB
HGNC:12405	TTR	CTS1
HGNC:18490	TTTY9A	TTTY9
HGNC:18495	TTTY14	NCRNA00185
HGNC:18495	TTTY14	CYorf14
HGNC:18841	TTTY17A	TTTY17
HGNC:20768	TUBA1C	TUBA6
HGNC:12408	TUBA3C	TUBA2
HGNC:12407	TUBA4A	TUBA1
HGNC:18637	TUBA4B	TUBA4
HGNC:54799	TUBA5P	TUBAP5
HGNC:12410	TUBA8	TUBAL2
HGNC:12411	TUBAP1	TUBAP
HGNC:44568	TUBAP3	TUBA8P1
HGNC:44569	TUBAP4	TUBA8P2
HGNC:12412	TUBB2A	TUBB
HGNC:12412	TUBB2A	TUBB2
HGNC:20772	TUBB3	FEOM3
HGNC:20774	TUBB4A	TUBB4
HGNC:20774	TUBB4A	DYT4
HGNC:20771	TUBB4B	TUBB2C
HGNC:12413	TUBB7P	TUBB4Q
HGNC:24983	TUBB8B	TUBB8P12
HGNC:12417	TUBG1	TUBG
HGNC:12421	TUFMP1	TUFML
HGNC:12423	TULP1	RP14
HGNC:44088	TUNAR	LINC00617
HGNC:17034	TUSC2	PDAP2
HGNC:23963	TUSC2P1	TUSC2P
HGNC:30242	TUSC3	MRT22
HGNC:27701	TUSC7	NCRNA00295
HGNC:27701	TUSC7	LSAMP-AS3
HGNC:49111	TUSC8	LINC01071
HGNC:26184	TUT1	RBM21
HGNC:28981	TUT4	ZCCHC11
HGNC:25817	TUT7	ZCCHC6
HGNC:20398	TVP23A	FAM18A
HGNC:20399	TVP23B	FAM18B
HGNC:20399	TVP23B	FAM18B1
HGNC:31127	TVP23BP1	FAM18B3P
HGNC:38869	TVP23BP2	FAM18B4P
HGNC:30453	TVP23C	FAM18B2
HGNC:42961	TVP23C-CDRT4	FAM18B2-CDRT4
HGNC:9620	TWF1	PTK9
HGNC:21736	TWF1P1	PTK9P1
HGNC:21737	TWF1P2	PTK9P2
HGNC:9621	TWF2	PTK9L
HGNC:12428	TWIST1	ACS3
HGNC:12428	TWIST1	BPES3
HGNC:12428	TWIST1	TWIST
HGNC:12428	TWIST1	CRS
HGNC:1160	TWNK	IOSCA
HGNC:1160	TWNK	C10orf2
HGNC:12434	TXK	PTK4
HGNC:21617	TXLNB	C6orf198
HGNC:18578	TXLNG	CXorf15
HGNC:18473	TXLNGY	CYorf15A
HGNC:18473	TXLNGY	CYorf15B
HGNC:18473	TXLNGY	TXLNG2P
HGNC:20652	TXNDC15	C5orf14
HGNC:19965	TXNDC16	KIAA1344
HGNC:28218	TXNDC17	TXNL5
HGNC:12436	TXNL1	TXNL
HGNC:30551	TXNL4A	TXNL4
HGNC:20667	TXNRD3	TXNRD3NB
HGNC:20667	TXNRD3	TXNRD3IT1
HGNC:3148	TYMP	MNGIE
HGNC:3148	TYMP	ECGF1
HGNC:12441	TYMS	TS
HGNC:29553	TYMSOS	C18orf56
HGNC:12446	TYRO3	RSE
HGNC:12449	TYROBP	PLOSL
HGNC:12450	TYRP1	TYRP
HGNC:12450	TYRP1	CAS2
HGNC:25598	TYW1	RSAFD1
HGNC:24757	TYW3	C1orf171
HGNC:26754	TYW5	C2orf60
HGNC:12453	U2AF1	U2AFBP
HGNC:23020	U2AF1L4	U2AF1L3
HGNC:12457	UAP1	SPAG2
HGNC:12469	UBA1	A1S9T
HGNC:12469	UBA1	GXP1
HGNC:12469	UBA1	UBE1
HGNC:30661	UBA2	SAE2
HGNC:12470	UBA3	UBE1C
HGNC:23230	UBA5	UBE1DC1
HGNC:25581	UBA6	UBE1L2
HGNC:49083	UBA6-DT	UBA6-AS1
HGNC:12471	UBA7	UBE1L
HGNC:30221	UBAC1	UBADC1
HGNC:20486	UBAC2	PHGDHL1
